time,distance,yaw,pitch,roll,accel_x,accel_y,accel_z
1552558192.2385879,302.0,-85.45,-2.02,2.8,153.0,-178.0,13.0
1552558192.32113,304.0,-85.43,-2.03,2.77,200.0,-183.0,48.0
1552558192.4100149,303.0,-85.43,-2.03,2.81,127.0,-206.0,72.0
1552558192.5128698,305.0,-86.13,-1.78,3.27,99.0,-271.0,-29.0
1552558192.59038,303.0,-86.13,-1.78,3.22,96.0,-318.0,-87.0
1552558192.677099,308.0,-86.13,-1.8,3.21,124.0,-352.0,-97.0
1552558192.7621279,308.0,-86.15,-1.83,3.24,68.0,-377.0,-99.0
1552558192.865031,300.0,-86.18,-1.84,3.2,-6.0,-386.0,-61.0
1552558192.9559438,304.0,-86.74,-1.89,3.02,-15.0,-397.0,-105.0
1552558193.0516648,303.0,-86.77,-1.92,3.03,-8.0,-389.0,-87.0
1552558193.1325839,305.0,-86.79,-1.95,3.02,48.0,-380.0,-40.0
1552558193.212951,307.0,-86.8,-1.96,3.02,107.0,-363.0,-53.0
1552558193.318466,308.0,-86.8,-1.99,3.02,153.0,-355.0,-29.0
1552558193.419044,313.0,-86.81,-2.38,3.34,229.0,-309.0,112.0
1552558193.491798,305.0,-86.79,-2.38,3.39,216.0,-325.0,35.0
1552558193.58939,308.0,-86.78,-2.4,3.43,136.0,-337.0,-51.0
1552558193.685227,306.0,-86.78,-2.44,3.42,40.0,-354.0,-102.0
1552558193.762162,306.0,-86.8,-2.47,3.41,-20.0,-349.0,-26.0
1552558193.876715,306.0,-87.12,-2.73,3.53,159.0,-297.0,53.0
1552558193.968408,303.0,-87.15,-2.69,3.55,212.0,-310.0,-15.0
1552558194.066411,305.0,-87.17,-2.68,3.55,292.0,-294.0,-155.0
1552558194.153301,304.0,-87.16,-2.71,3.48,363.0,-290.0,-186.0
1552558194.238362,310.0,-87.13,-2.77,3.45,383.0,-294.0,-155.0
1552558194.3521569,310.0,-87.17,-3.13,3.16,259.0,-271.0,-167.0
1552558194.432837,306.0,-87.18,-3.18,3.17,215.0,-274.0,-107.0
1552558194.523856,304.0,-87.19,-3.2,3.14,196.0,-252.0,-8.0
1552558194.620422,304.0,-87.2,-3.21,3.06,201.0,-218.0,63.0
1552558194.702267,307.0,-87.19,-3.22,2.97,191.0,-207.0,120.0
1552558194.811106,311.0,-87.48,-3.47,2.84,226.0,-195.0,94.0
1552558194.8870962,303.0,-87.48,-3.46,2.86,256.0,-205.0,43.0
1552558194.991352,303.0,-87.47,-3.47,2.85,257.0,-199.0,40.0
1552558195.082653,313.0,-87.46,-3.47,2.81,229.0,-194.0,45.0
1552558195.160843,310.0,-87.45,-3.47,2.77,170.0,-199.0,-4.0
1552558195.251989,312.0,-87.37,-3.85,2.31,44.0,-127.0,6.0
1552558195.3491158,309.0,-87.38,-3.85,2.36,41.0,-144.0,-41.0
1552558195.428672,306.0,-87.39,-3.85,2.4,41.0,-156.0,-28.0
1552558195.519677,309.0,-87.41,-3.84,2.44,93.0,-140.0,-13.0
1552558195.609237,310.0,-87.41,-3.86,2.48,147.0,-112.0,24.0
1552558195.6950028,301.0,-87.3,-3.83,2.69,22.0,-195.0,-207.0
1552558195.799947,305.0,-87.31,-3.87,2.71,7.0,-189.0,-136.0
1552558195.875191,310.0,-87.34,-3.89,2.72,-28.0,-179.0,-80.0
1552558195.96351,312.0,-87.38,-3.89,2.69,17.0,-159.0,-41.0
1552558196.062279,317.0,-87.41,-3.88,2.63,77.0,-133.0,-59.0
1552558196.154977,316.0,-87.75,-4.45,2.55,282.0,92.0,254.0
1552558196.239872,313.0,-87.74,-4.41,2.53,361.0,132.0,234.0
1552558196.3363829,311.0,-87.69,-4.38,2.5,353.0,132.0,120.0
1552558196.411345,313.0,-87.62,-4.38,2.53,258.0,122.0,127.0
1552558196.5178418,314.0,-87.58,-4.36,2.56,86.0,84.0,204.0
1552558196.612559,312.0,-88.62,-3.9,2.38,319.0,-114.0,-49.0
1552558196.692873,315.0,-88.63,-3.92,2.37,242.0,-120.0,-47.0
1552558196.780324,318.0,-88.63,-3.94,2.42,204.0,-109.0,-36.0
1552558196.871457,312.0,-88.63,-3.98,2.5,158.0,-99.0,17.0
1552558196.9550662,316.0,-88.63,-3.98,2.56,177.0,-58.0,55.0
1552558197.049977,314.0,-88.61,-4.11,2.34,169.0,4.0,92.0
1552558197.144694,313.0,-88.62,-4.1,2.37,176.0,20.0,79.0
1552558197.227267,318.0,-88.61,-4.1,2.39,154.0,24.0,102.0
1552558197.308762,314.0,-88.62,-4.09,2.37,141.0,9.0,130.0
1552558197.394027,314.0,-88.63,-4.06,2.33,163.0,1.0,123.0
1552558197.478088,315.0,-88.64,-4.02,2.3,236.0,-1.0,53.0
1552558197.583471,314.0,-88.67,-3.79,2.08,138.0,-50.0,75.0
1552558197.665874,308.0,-88.7,-3.76,2.09,109.0,-67.0,72.0
1552558197.7540731,310.0,-88.72,-3.73,2.12,123.0,-69.0,12.0
1552558197.8465338,315.0,-88.74,-3.71,2.15,121.0,-85.0,-77.0
1552558197.923264,313.0,-88.76,-3.72,2.23,90.0,-103.0,-85.0
1552558198.031719,313.0,-88.74,-3.79,2.36,37.0,-97.0,54.0
1552558198.122077,314.0,-88.76,-3.78,2.35,77.0,-91.0,48.0
1552558198.21893,315.0,-88.77,-3.76,2.32,153.0,-80.0,24.0
1552558198.293889,315.0,-88.76,-3.75,2.32,174.0,-86.0,32.0
1552558198.3846881,317.0,-88.75,-3.74,2.32,158.0,-107.0,32.0
1552558198.479279,310.0,-88.76,-3.74,2.31,156.0,-140.0,-198.0
1552558198.5785742,317.0,-88.77,-3.78,2.32,117.0,-122.0,-106.0
1552558198.6565561,318.0,-88.79,-3.79,2.36,101.0,-90.0,0.0
1552558198.7416909,313.0,-88.81,-3.78,2.34,122.0,-89.0,59.0
1552558198.841929,313.0,-88.84,-3.77,2.32,112.0,-90.0,-9.0
1552558198.933045,313.0,-88.95,-3.77,2.26,105.0,-107.0,-132.0
1552558199.0152519,318.0,-88.96,-3.8,2.31,119.0,-102.0,-125.0
1552558199.131118,316.0,-88.97,-3.82,2.36,135.0,-95.0,-57.0
1552558199.215786,317.0,-88.98,-3.83,2.36,141.0,-96.0,9.0
1552558199.2846022,311.0,-89.01,-3.82,2.36,154.0,-90.0,49.0
1552558199.396647,311.0,-89.14,-3.83,2.21,152.0,-69.0,-68.0
1552558199.4749901,314.0,-89.15,-3.85,2.2,190.0,-56.0,5.0
1552558199.5582569,315.0,-89.18,-3.85,2.2,219.0,-40.0,52.0
1552558199.631666,320.0,-89.19,-3.83,2.17,274.0,-38.0,96.0
1552558199.728361,311.0,-89.19,-3.83,2.16,292.0,-45.0,73.0
1552558199.842301,313.0,-89.14,-3.81,1.98,115.0,-37.0,49.0
1552558199.9188192,315.0,-89.14,-3.82,1.95,128.0,-35.0,-129.0
1552558200.004716,315.0,-89.13,-3.89,1.96,129.0,-57.0,-93.0
1552558200.094192,316.0,-89.13,-3.93,1.94,124.0,-59.0,-8.0
1552558200.181986,317.0,-89.16,-3.93,1.92,172.0,-35.0,10.0
1552558200.27196,318.0,-89.11,-3.89,1.79,201.0,-16.0,52.0
1552558200.371457,314.0,-89.1,-3.87,1.81,182.0,-27.0,82.0
1552558200.4623091,312.0,-89.1,-3.85,1.84,118.0,-45.0,40.0
1552558200.544961,308.0,-89.11,-3.84,1.85,77.0,-44.0,-5.0
1552558200.6247559,315.0,-89.13,-3.81,1.85,74.0,-39.0,-12.0
1552558200.7269208,310.0,-89.28,-3.76,1.91,176.0,-97.0,-33.0
1552558200.825716,311.0,-89.29,-3.76,1.87,265.0,-59.0,36.0
1552558200.9154491,319.0,-89.28,-3.75,1.87,296.0,-20.0,51.0
1552558200.993409,311.0,-89.28,-3.72,1.92,255.0,-24.0,43.0
1552558201.0914009,317.0,-89.3,-3.68,1.92,208.0,-38.0,-24.0
1552558201.192301,313.0,-89.31,-3.68,1.71,165.0,-86.0,-12.0
1552558201.265494,312.0,-89.31,-3.68,1.68,159.0,-76.0,3.0
1552558201.353586,316.0,-89.3,-3.68,1.68,165.0,-55.0,58.0
1552558201.442272,319.0,-89.29,-3.66,1.68,157.0,-29.0,52.0
1552558201.527751,320.0,-89.27,-3.65,1.7,162.0,-18.0,32.0
1552558201.640776,319.0,-65.75,-6.53,2.13,596.0,89.0,-368.0
1552558201.728224,322.0,-64.61,-6.65,2.56,1192.0,-4.0,-373.0
1552558201.820003,318.0,-63.28,-6.86,2.94,1794.0,-93.0,-349.0
1552558201.917381,317.0,-61.78,-7.11,3.48,2031.0,-124.0,-231.0
1552558202.006709,315.0,-60.26,-7.39,4.03,1664.0,7.0,-127.0
1552558202.1178272,312.0,-58.19,-5.25,1.31,1435.0,240.0,-184.0
1552558202.203449,318.0,-58.12,-5.11,1.01,1450.0,212.0,-253.0
1552558202.289004,316.0,-58.02,-5.05,0.87,1293.0,250.0,-221.0
1552558202.378079,313.0,-57.96,-5.09,0.92,1105.0,319.0,-139.0
1552558202.465446,312.0,-57.93,-5.08,0.98,1061.0,321.0,-108.0
1552558202.569452,317.0,-58.03,-3.43,-0.83,896.0,387.0,96.0
1552558202.6571462,317.0,-58.0,-3.35,-0.81,707.0,429.0,133.0
1552558202.751013,322.0,-58.01,-3.26,-0.82,606.0,424.0,182.0
1552558202.826947,316.0,-58.07,-3.12,-0.89,656.0,362.0,171.0
1552558202.91596,319.0,-58.12,-2.98,-1.02,677.0,323.0,88.0
1552558203.020551,315.0,-58.31,-1.54,-1.3,622.0,98.0,41.0
1552558203.103114,316.0,-58.33,-1.42,-1.39,579.0,67.0,34.0
1552558203.200109,315.0,-58.33,-1.32,-1.55,552.0,48.0,-74.0
1552558203.284263,314.0,-58.32,-1.28,-1.68,449.0,60.0,-110.0
1552558203.371906,308.0,-58.34,-1.27,-1.7,395.0,83.0,-36.0
1552558203.471147,317.0,-57.71,-0.37,-1.96,126.0,-21.0,-154.0
1552558203.5538828,316.0,-57.73,-0.35,-2.01,201.0,-14.0,-277.0
1552558203.6479921,316.0,-57.73,-0.39,-2.04,298.0,-7.0,-241.0
1552558203.7335098,310.0,-57.73,-0.42,-2.04,424.0,9.0,-85.0
1552558203.828087,319.0,-57.7,-0.45,-2.05,430.0,47.0,52.0
1552558203.925885,314.0,-57.51,-0.06,-2.56,290.0,71.0,135.0
1552558204.0073652,317.0,-57.5,-0.02,-2.6,373.0,66.0,45.0
1552558204.097881,315.0,-57.47,0.0,-2.63,415.0,67.0,34.0
1552558204.1761138,319.0,-57.43,0.01,-2.62,714.0,-135.0,-8420.0
1552558204.283314,316.0,15.14,8.2,-64.24,-503.0,-19752.0,14082.0
1552558204.3863208,316.0,-57.15,0.63,-3.08,275.0,11.0,150.0
1552558204.475421,315.0,-57.12,0.65,-3.07,256.0,23.0,68.0
1552558204.559686,315.0,-57.08,0.64,-3.02,172.0,52.0,41.0
1552558204.645931,316.0,-57.06,0.63,-2.93,107.0,64.0,146.0
1552558204.733997,317.0,-57.03,0.65,-2.91,43.0,75.0,177.0
1552558204.83873,313.0,-57.05,1.21,-3.33,286.0,-52.0,81.0
1552558204.93046,315.0,-57.02,1.21,-3.35,193.0,-18.0,79.0
1552558205.0095859,316.0,-56.99,1.21,-3.31,90.0,-3.0,117.0
1552558205.096174,318.0,-56.99,1.23,-3.29,-9.0,10.0,120.0
1552558205.19084,319.0,-57.0,1.25,-3.23,-71.0,13.0,89.0
1552558205.272633,311.0,-57.35,1.55,-3.17,165.0,-67.0,86.0
1552558205.364341,321.0,-57.35,1.54,-3.18,167.0,-61.0,86.0
1552558205.458573,316.0,-112.85,21.17,-68.83,13050.0,-27126.0,12102.0
1552558205.562408,316.0,-112.21,18.65,-59.25,30593.0,25887.0,-31689.0
1552558205.6599839,312.0,-110.2,-22.88,62.31,-6155.0,-12918.0,8495.0
1552558205.77013,309.0,-57.26,1.87,-3.29,100.0,-138.0,-108.0
1552558205.858345,316.0,-57.23,1.82,-3.3,14.0,-110.0,-24.0
1552558205.951469,320.0,-57.24,1.8,-3.3,-43.0,-93.0,53.0
1552558206.043893,320.0,-57.27,1.82,-3.33,-37.0,-95.0,102.0
1552558206.1276999,315.0,-57.29,1.87,-3.36,27.0,-104.0,60.0
1552558206.218495,316.0,-57.18,1.73,-3.35,-159.0,-78.0,68.0
1552558206.305711,316.0,-57.22,1.73,-3.38,-113.0,-87.0,158.0
1552558206.383052,321.0,-57.27,1.77,-3.48,14.0,-129.0,177.0
1552558206.479895,315.0,-57.28,1.83,-3.54,113.0,-161.0,52.0
1552558206.5674229,322.0,-0.0,-0.0,0.0,-2.0,21524.0,-10321.0
1552558206.677396,315.0,-57.25,1.88,-3.25,-10.0,-129.0,18.0
1552558206.783519,318.0,-57.24,1.88,-3.32,20.0,-120.0,-39.0
1552558206.862441,316.0,-57.24,1.88,-3.35,41.0,-126.0,-37.0
1552558206.948283,322.0,-57.22,1.84,-3.32,8.0,-129.0,-23.0
1552558207.039816,318.0,-57.21,1.83,-3.28,-26.0,-137.0,35.0
1552558207.136843,320.0,-57.24,1.77,-3.47,-56.0,-102.0,91.0
1552558207.2136588,316.0,-57.23,1.78,-3.48,-91.0,-90.0,31.0
1552558207.3093,314.0,-57.23,1.77,-3.44,-126.0,-101.0,47.0
1552558207.399862,312.0,-57.23,1.76,-3.42,-156.0,-97.0,88.0
1552558207.48995,315.0,-57.25,1.78,-3.41,-156.0,-105.0,88.0
1552558207.577145,319.0,-57.35,1.69,-3.24,-16.0,-159.0,73.0
1552558207.6712341,318.0,-57.35,1.68,-3.28,27.0,-152.0,135.0
1552558207.762736,315.0,-57.35,1.69,-3.27,5.0,-125.0,150.0
1552558207.8503091,314.0,-57.35,1.7,-3.24,-49.0,-102.0,150.0
1552558207.943831,311.0,-57.36,1.73,-3.18,-62.0,-111.0,120.0
1552558208.0327759,313.0,-57.37,2.04,-3.2,-123.0,-218.0,-12.0
1552558208.128256,313.0,-57.38,2.06,-3.18,-64.0,-238.0,-35.0
1552558208.216195,311.0,-57.39,2.07,-3.2,-17.0,-253.0,-36.0
1552558208.293982,318.0,-57.39,2.09,-3.24,1.0,-249.0,-76.0
1552558208.3797529,311.0,-57.38,2.09,-3.26,-14.0,-224.0,-25.0
1552558208.4885702,319.0,-56.89,1.94,-3.53,-377.0,-235.0,-36.0
1552558208.5758011,320.0,-56.92,1.89,-3.53,-370.0,-228.0,19.0
1552558208.677662,320.0,-56.97,1.86,-3.55,-308.0,-224.0,38.0
1552558208.748021,316.0,-57.0,1.83,-3.57,-257.0,-203.0,45.0
1552558208.851559,314.0,-57.03,1.79,-3.61,-203.0,-193.0,109.0
1552558208.946204,318.0,-56.96,1.75,-3.5,-382.0,-233.0,22.0
1552558209.0384781,315.0,-56.97,1.73,-3.49,-360.0,-224.0,37.0
1552558209.13478,312.0,-56.99,1.72,-3.45,-321.0,-207.0,54.0
1552558209.230759,319.0,-57.0,1.72,-3.42,-281.0,-171.0,41.0
1552558209.298462,317.0,-57.01,1.71,-3.4,-274.0,-159.0,67.0
1552558209.410702,315.0,-57.38,1.22,-3.04,-191.0,-157.0,59.0
1552558209.514873,313.0,-57.39,1.22,-3.03,-224.0,-173.0,26.0
1552558209.6017652,316.0,-57.44,1.21,-2.99,-191.0,-190.0,-62.0
1552558209.6831481,316.0,-57.46,1.17,-2.95,-158.0,-181.0,-73.0
1552558209.7890859,316.0,-57.47,1.11,-2.89,-134.0,-160.0,23.0
1552558209.8798668,313.0,-57.73,0.82,-2.54,-123.0,-140.0,113.0
1552558209.963951,308.0,-57.79,0.84,-2.44,-111.0,-130.0,186.0
1552558210.063327,314.0,-57.84,0.89,-2.36,-50.0,-131.0,201.0
1552558210.1439328,314.0,-57.88,0.94,-2.35,6.0,-153.0,167.0
1552558210.218539,314.0,-57.91,0.99,-2.4,95.0,-196.0,94.0
1552558210.3288121,313.0,-57.71,0.85,-2.78,-102.0,-142.0,153.0
1552558210.417529,314.0,-57.73,0.86,-2.84,-47.0,-160.0,144.0
1552558210.507367,317.0,-57.72,0.87,-2.87,-78.0,-169.0,12.0
1552558210.595084,316.0,-57.71,0.85,-2.88,-107.0,-185.0,-114.0
1552558210.685168,316.0,-57.69,0.8,-2.88,-129.0,-197.0,-149.0
1552558210.792084,315.0,-58.1,0.49,-2.93,-12.0,-9.0,-9.0
1552558210.877886,320.0,-58.1,0.49,-2.91,-26.0,-1.0,-26.0
1552558210.961609,319.0,-58.1,0.48,-2.89,-58.0,14.0,-28.0
1552558211.06194,322.0,-58.11,0.48,-2.85,-63.0,16.0,-37.0
1552558211.1485891,321.0,-58.11,0.49,-2.85,-44.0,8.0,-100.0
1552558211.240472,313.0,-57.92,0.43,-2.75,-55.0,-22.0,185.0
1552558211.3241768,313.0,-57.89,0.46,-2.71,-53.0,-29.0,184.0
1552558211.4235399,320.0,-2.91,-5.0,84.09,-569.0,-31965.0,14352.0
1552558211.5202508,312.0,-51.54,-49.12,-2.44,21715.0,-13948.0,31025.0
1552558211.6237361,315.0,41.3,19.42,51.13,-11006.0,25272.0,-19775.0
1552558211.712286,316.0,-57.89,0.65,-2.45,-67.0,-114.0,-165.0
1552558211.806329,314.0,-57.88,0.61,-2.51,-47.0,-120.0,-144.0
1552558211.888366,320.0,-57.89,0.58,-2.51,-28.0,-107.0,-57.0
1552558211.994373,317.0,-57.9,0.58,-2.5,2.0,-82.0,5.0
1552558212.0709162,318.0,-57.9,0.59,-2.5,30.0,-76.0,82.0
1552558212.16014,322.0,-57.87,0.53,-2.22,-175.0,-110.0,108.0
1552558212.2634728,315.0,-57.87,0.54,-2.23,-178.0,-125.0,124.0
1552558212.3531241,315.0,-57.87,0.56,-2.24,-175.0,-156.0,107.0
1552558212.424505,319.0,-57.87,0.58,-2.25,-174.0,-185.0,28.0
1552558212.520442,313.0,-57.87,0.57,-2.28,-171.0,-192.0,-74.0
1552558212.623451,318.0,-57.82,0.28,-2.1,-190.0,-70.0,-1.0
1552558212.70812,312.0,-57.85,0.25,-2.03,-171.0,-96.0,78.0
1552558212.799787,318.0,-57.88,0.28,-2.03,-120.0,-117.0,-12.0
1552558212.897888,310.0,-57.9,0.29,-2.01,-88.0,-118.0,-107.0
1552558212.967712,318.0,-57.91,0.27,-1.97,-49.0,-97.0,-63.0
1552558213.0751638,319.0,-57.97,0.35,-1.77,-160.0,-190.0,-24.0
1552558213.1628869,320.0,-58.0,0.34,-1.74,-148.0,-198.0,-30.0
1552558213.269438,314.0,-58.02,0.33,-1.74,-101.0,-196.0,-81.0
1552558213.3490381,313.0,-58.02,0.29,-1.78,-76.0,-184.0,-67.0
1552558213.43561,318.0,-58.04,0.27,-1.83,-12.0,-170.0,4.0
1552558213.522601,314.0,-58.23,0.04,-1.74,19.0,-78.0,1.0
1552558213.609668,309.0,-58.24,0.03,-1.72,28.0,-71.0,-12.0
1552558213.705211,319.0,-58.24,0.01,-1.71,41.0,-68.0,58.0
1552558213.788564,317.0,-58.24,0.02,-1.73,42.0,-61.0,98.0
1552558213.879484,315.0,-58.24,0.05,-1.73,15.0,-63.0,93.0
1552558213.9870121,315.0,-58.32,0.05,-1.63,-59.0,-158.0,55.0
1552558214.062811,312.0,-58.34,0.05,-1.61,-71.0,-136.0,93.0
