time,distance,yaw,pitch,roll,accel_x,accel_y,accel_z
1552558753.6158478,328.0,-36.4,23.71,1.97,114.0,-94.0,2326.0
1552558753.708587,323.0,-36.37,23.68,1.96,75.0,-51.0,2345.0
1552558753.792759,324.0,-36.37,23.64,1.97,-15.0,-72.0,2482.0
1552558753.8912058,323.0,-36.38,23.6,2.01,-106.0,-117.0,2623.0
1552558753.978518,326.0,-36.4,23.59,2.06,-145.0,-144.0,2681.0
1552558754.086195,326.0,-36.56,23.63,1.85,28.0,-92.0,2437.0
1552558754.179741,319.0,-36.54,23.58,1.84,-81.0,-126.0,2587.0
1552558754.2657018,326.0,-36.53,23.56,1.85,-5884.0,-4604.0,6321.0
1552558754.36456,323.0,22.86,8.82,51.66,-32033.0,-13323.0,-18811.0
1552558754.4577332,321.0,-30.71,-34.03,47.84,29157.0,913.0,-30379.0
1552558754.561153,334.0,-36.7,23.69,1.83,-25.0,-118.0,2528.0
1552558754.649657,325.0,-36.71,23.69,1.82,-8180.0,27516.0,-28859.0
1552558754.744972,327.0,58.4,19.23,-4.74,-11825.0,11693.0,-32758.0
1552558754.8348548,318.0,-179.53,-6.79,7.72,47.0,1150.0,1807.0
1552558754.943543,326.0,-65.25,26.07,13.39,-28452.0,31842.0,25392.0
1552558755.052045,320.0,-36.95,23.65,2.01,-20.0,-151.0,2521.0
1552558755.151113,323.0,-36.95,23.66,2.0,1.0,-137.0,2493.0
1552558755.225539,323.0,-36.93,23.64,1.97,11.0,-112.0,2503.0
1552558755.320251,322.0,-36.93,23.65,1.96,5.0,-97.0,2529.0
1552558755.407722,327.0,-36.94,23.65,1.97,18.0,-95.0,2499.0
1552558755.512994,321.0,-37.04,23.7,1.89,-92.0,-87.0,2532.0
1552558755.593323,323.0,-37.06,23.72,1.9,-93.0,-91.0,2533.0
1552558755.690131,322.0,180.0,0.05,7.9,-2089.0,1815.0,1207.0
1552558755.785771,323.0,180.0,0.03,6.52,-1932.0,-2006.0,-653.0
1552558755.867509,322.0,-180.0,-0.0,6.23,258.0,-899.0,1076.0
1552558755.977642,320.0,-37.23,23.76,1.87,-5.0,-111.0,2435.0
1552558756.06589,321.0,-37.24,23.76,1.85,29.0,-154.0,2482.0
1552558756.154582,325.0,-1.88,-1.64,15.29,238.0,-151.0,9615.0
1552558756.2472541,322.0,-74.26,-51.76,36.91,31539.0,-1959.0,-22588.0
1552558756.3383942,321.0,-48.06,-74.16,-11.56,-16821.0,25551.0,-5476.0
1552558756.454261,319.0,-37.26,23.73,1.79,-43.0,-120.0,2515.0
1552558756.557709,324.0,-37.26,23.74,1.75,-39.0,-92.0,2489.0
1552558756.63709,325.0,-37.25,23.75,1.75,-41.0,-74.0,2484.0
1552558756.71823,327.0,-37.26,23.75,1.76,-55.0,-75.0,2468.0
1552558756.822397,322.0,-37.28,23.74,1.79,-86.0,-105.0,2501.0
1552558756.928433,322.0,-37.39,23.69,1.72,-19253.0,8681.0,16759.0
1552558757.0316658,326.0,17.3,8.98,71.47,-10568.0,31885.0,11828.0
1552558757.1124952,318.0,-7.67,2.52,83.75,-20038.0,-20214.0,12373.0
1552558757.224122,316.0,-28.99,-34.64,54.44,10866.0,26170.0,-22337.0
1552558757.3215518,322.0,112.75,-30.92,27.08,24387.0,6651.0,-1627.0
1552558757.4238532,321.0,-37.55,23.67,1.85,-126.0,-90.0,2580.0
1552558757.505866,317.0,-37.56,23.68,1.87,-106.0,-109.0,2549.0
1552558757.610015,322.0,-37.58,23.7,1.87,-68.0,-100.0,2487.0
1552558757.694858,322.0,-180.0,0.0,-6.4,-10132.0,6312.0,15909.0
1552558757.797554,321.0,-1.8,40.08,49.5,-31039.0,19008.0,17071.0
1552558757.891359,327.0,-37.76,23.72,1.86,-66.0,-115.0,2452.0
1552558757.988126,327.0,-37.76,23.71,1.87,12059.0,8313.0,8938.0
1552558758.0674582,324.0,60.74,-73.24,-13.7,0.0,0.0,17901.0
1552558758.164313,319.0,78.83,14.03,71.17,-1.0,-2.0,14853.0
1552558758.247461,312.0,-37.09,-57.85,-2.0,28952.0,9863.0,7360.0
1552558758.367751,283.0,-40.03,28.98,-0.38,-1774.0,-611.0,2348.0
1552558758.4622872,261.0,11.41,-15.42,67.0,-2315.0,-22566.0,27132.0
1552558758.567956,238.0,149.52,-9.67,-50.58,-19111.0,-31950.0,10499.0
1552558758.652218,223.0,150.87,-9.09,-49.58,1838.0,4309.0,-5471.0
1552558758.7507148,211.0,151.71,-8.45,-48.0,-31712.0,19175.0,18042.0
1552558758.867637,205.0,-54.44,46.35,-1.56,-4331.0,-4147.0,-2873.0
1552558758.957218,199.0,-54.45,46.13,-1.67,-4172.0,-4202.0,-2973.0
1552558759.059422,198.0,-54.41,45.84,-1.68,-3986.0,-4238.0,-3055.0
1552558759.148661,202.0,-54.27,45.46,-1.61,-4124.0,-4267.0,-2954.0
1552558759.237144,203.0,-54.16,45.11,-1.54,-4399.0,-4315.0,-2760.0
1552558759.342753,197.0,-48.26,33.23,-2.77,-4100.0,-2910.0,-1935.0
1552558759.443153,201.0,-48.13,32.77,-2.64,-4050.0,-2908.0,-1815.0
1552558759.534764,200.0,-48.0,32.29,-2.49,-4065.0,-2943.0,-1618.0
1552558759.631715,198.0,-47.89,31.88,-2.39,-3992.0,-2968.0,-1504.0
1552558759.718018,203.0,-47.75,31.49,-2.37,-3922.0,-2987.0,-1454.0
1552558759.843353,199.0,-45.2,21.22,-0.78,-2692.0,-2219.0,-899.0
1552558759.935642,203.0,-45.12,20.88,-0.74,-2747.0,-2168.0,-793.0
1552558760.032992,203.0,-45.05,20.58,-0.71,-2761.0,-2131.0,-741.0
1552558760.129722,203.0,-45.01,20.31,-0.7,-2679.0,-2116.0,-789.0
1552558760.22383,204.0,-44.95,20.02,-0.73,-2639.0,-2093.0,-767.0
1552558760.3241248,204.0,-3.05,13.3,4.79,-4906.0,-21702.0,15831.0
1552558760.418858,204.0,178.98,0.68,3.34,32709.0,-29076.0,29880.0
1552558760.5117671,204.0,-43.81,12.97,-0.11,-1789.0,-1465.0,-484.0
1552558760.6051462,203.0,-43.76,12.73,-0.08,-1810.0,-1411.0,-443.0
1552558760.7115898,199.0,-43.72,12.5,-0.06,-1841.0,-1373.0,-314.0
1552558760.801718,204.0,-43.31,8.06,0.63,-1215.0,-1070.0,-228.0
1552558760.900055,202.0,-43.3,7.92,0.66,-15362.0,17009.0,-10762.0
1552558760.987381,198.0,-113.37,-21.15,63.19,9101.0,23566.0,-32514.0
1552558761.111027,200.0,-112.93,-15.08,41.14,-1382.0,-30835.0,-4018.0
1552558761.190805,201.0,-112.82,-21.71,66.63,-1315.0,13343.0,9217.0
1552558761.2923362,202.0,-43.09,4.36,1.06,-775.0,-728.0,3.0
1552558761.3844988,201.0,-43.08,4.27,1.11,-755.0,-743.0,-38.0
1552558761.466408,202.0,-43.08,4.19,1.14,-740.0,-743.0,-88.0
1552558761.564856,203.0,-43.07,4.1,1.12,-722.0,-730.0,-85.0
1552558761.637913,209.0,-43.07,4.01,1.09,-709.0,-703.0,-62.0
1552558761.7318301,201.0,-43.01,2.18,1.22,-530.0,-520.0,7.0
1552558761.8237288,206.0,-43.01,2.13,1.27,-532.0,-511.0,-20.0
1552558761.912939,203.0,-43.01,2.07,1.31,-521.0,-531.0,-72.0
1552558762.0051389,208.0,-43.02,2.02,1.32,-490.0,-533.0,-147.0
1552558762.085428,203.0,-43.02,1.95,1.32,-468.0,-534.0,-179.0
1552558762.189997,203.0,-43.02,0.77,1.39,-390.0,-392.0,-135.0
1552558762.28436,205.0,-43.03,0.72,1.37,-316.0,-412.0,-67.0
1552558762.384777,204.0,-43.04,0.67,1.39,-272.0,-424.0,-8.0
1552558762.4698648,203.0,-43.04,0.61,1.44,-253.0,-430.0,27.0
1552558762.556822,203.0,-43.03,0.56,1.48,-260.0,-428.0,71.0
1552558762.654867,204.0,-43.04,-0.36,1.37,-169.0,-283.0,25.0
1552558762.747402,207.0,-43.04,-0.39,1.39,-188.0,-276.0,16.0
1552558762.834661,204.0,-43.04,-0.42,1.41,-185.0,-285.0,-11.0
1552558762.931448,203.0,-43.03,-0.45,1.43,-189.0,-279.0,-52.0
1552558763.0172532,205.0,-43.03,-0.48,1.44,-190.0,-277.0,-78.0
1552558763.122015,206.0,-43.09,-1.06,1.32,-61.0,-175.0,80.0
1552558763.212296,204.0,-43.09,-1.06,1.33,-108.0,-143.0,82.0
1552558763.3161018,204.0,-43.09,-1.05,1.34,-133.0,-138.0,50.0
1552558763.3945248,205.0,-43.11,-1.04,1.35,-128.0,-159.0,11.0
1552558763.485343,203.0,-43.13,-1.04,1.33,-104.0,-198.0,-44.0
1552558763.593549,204.0,-43.13,-1.42,1.51,-63.0,-136.0,-69.0
1552558763.685278,199.0,-43.15,-1.46,1.52,-50.0,-129.0,35.0
1552558763.777627,208.0,-43.16,-1.46,1.54,-35.0,-134.0,107.0
1552558763.847753,203.0,-43.18,-1.43,1.53,9.0,-163.0,64.0
1552558763.948361,207.0,-43.19,-1.43,1.52,62.0,-209.0,-8.0
1552558764.0485911,204.0,-43.29,-1.56,1.36,21.0,-130.0,-37.0
1552558764.135884,207.0,-43.3,-1.56,1.33,53.0,-151.0,-57.0
1552558764.223634,208.0,-43.31,-1.56,1.33,64.0,-142.0,-48.0
1552558764.298163,208.0,-43.31,-1.57,1.32,62.0,-118.0,-37.0
1552558764.4059122,205.0,-43.31,-1.58,1.34,52.0,-102.0,-13.0
1552558764.485079,203.0,0.01,-2.11,0.81,769.0,-6046.0,14689.0
1552558764.590343,204.0,-39.46,81.36,8.32,19506.0,334.0,-23107.0
1552558764.6758962,207.0,122.82,-5.28,-70.19,12945.0,-24207.0,15629.0
1552558764.7737541,208.0,90.25,-9.1,-25.19,-26084.0,-14266.0,-29992.0
1552558764.871451,205.0,-8.52,15.43,-17.75,-6540.0,-19901.0,-3664.0
1552558764.987104,205.0,-43.43,-1.57,1.25,28.0,-143.0,-31.0
1552558765.083043,208.0,-43.44,-1.57,1.21,44.0,-153.0,28.0
1552558765.163441,206.0,-43.43,-1.58,1.22,43.0,-148.0,76.0
1552558765.235074,202.0,-43.43,-1.57,1.25,27.0,-122.0,74.0
1552558765.326303,202.0,-43.43,-1.57,1.24,6.0,-111.0,21.0
1552558765.428975,206.0,-43.49,-1.52,1.18,29.0,-118.0,-68.0
1552558765.52467,205.0,-43.49,-1.52,1.16,27.0,-111.0,-23.0
1552558765.607896,207.0,-43.5,-1.53,1.16,66.0,-131.0,-12.0
1552558765.692021,204.0,-43.49,-1.55,1.16,76.0,-139.0,53.0
1552558765.788686,204.0,-43.48,-1.54,1.16,75.0,-140.0,48.0
1552558765.894513,203.0,-43.52,-1.45,1.13,22.0,-144.0,80.0
1552558765.9772,204.0,-43.52,-1.43,1.14,23.0,-131.0,29.0
1552558766.0664809,207.0,-43.52,-1.42,1.15,26.0,-114.0,-20.0
1552558766.151892,208.0,-43.51,-1.41,1.17,11.0,-101.0,-52.0
1552558766.237348,207.0,-43.51,-1.39,1.17,-10.0,-104.0,-110.0
1552558766.32767,208.0,-43.55,-1.42,1.1,37.0,-121.0,44.0
1552558766.438764,207.0,-43.54,-1.41,1.09,15.0,-113.0,59.0
1552558766.52299,206.0,-43.53,-1.39,1.09,-19.0,-114.0,23.0
1552558766.599139,205.0,-2.3,-1.8,0.58,-717.0,13010.0,-7724.0
1552558766.702522,208.0,178.71,-0.42,-70.49,-14345.0,-19369.0,12395.0
1552558766.8081741,204.0,-0.57,-0.97,0.99,3675.0,-27440.0,14151.0
1552558766.908175,207.0,40.37,9.11,35.62,24111.0,-24752.0,-14670.0
1552558766.986502,204.0,0.0,0.0,90.0,-15.0,-3920.0,-14819.0
1552558767.0899122,207.0,-65.78,48.48,-37.01,32464.0,-21839.0,15146.0
1552558767.1746728,207.0,-5.67,7.43,81.85,1738.0,-864.0,-24480.0
1552558767.2814841,210.0,-43.74,-1.37,0.92,-14.0,-93.0,-29.0
1552558767.3796082,209.0,-43.75,-1.37,0.94,-13.0,-94.0,-37.0
1552558767.4520519,205.0,-43.76,-1.37,0.97,-9.0,-114.0,-42.0
1552558767.537756,204.0,-43.76,-1.36,0.98,17.0,-149.0,-50.0
1552558767.629614,206.0,-43.76,-1.37,0.99,30.0,-163.0,-48.0
1552558767.73381,205.0,-43.84,-1.39,0.96,-19.0,-97.0,46.0
1552558767.810689,205.0,-43.85,-1.37,0.95,-19.0,-104.0,-3.0
1552558767.897215,202.0,-43.85,-1.36,0.95,-23.0,-117.0,-65.0
1552558767.998999,204.0,-43.85,-1.38,0.95,-16.0,-114.0,-91.0
1552558768.0711381,207.0,-43.85,-1.4,0.95,-17.0,-105.0,-34.0
1552558768.17959,204.0,-43.9,-1.39,1.0,36.0,-133.0,-11.0
1552558768.267188,204.0,-43.89,-1.38,0.96,55.0,-149.0,-25.0
1552558768.350507,206.0,-43.89,-1.4,0.96,47.0,-135.0,-40.0
1552558768.445633,208.0,-43.88,-1.41,0.97,31.0,-135.0,-9.0
1552558768.522003,205.0,-43.88,-1.42,0.97,-4.0,-113.0,4.0
1552558768.643023,205.0,-43.91,-1.35,0.88,17.0,-137.0,8.0
1552558768.722462,205.0,-43.9,-1.35,0.88,-4.0,-130.0,-63.0
1552558768.808457,207.0,-43.89,-1.37,0.87,-18.0,-116.0,-96.0
1552558768.907646,204.0,-43.89,-1.39,0.88,-33.0,-102.0,-57.0
1552558768.975851,206.0,-43.91,-1.39,0.86,-34.0,-95.0,-3.0
1552558769.085935,206.0,-43.95,-1.37,0.93,24.0,-175.0,-163.0
1552558769.170006,205.0,-43.95,-1.4,0.9,14.0,-162.0,-94.0
1552558769.273364,207.0,-43.94,-1.43,0.9,0.0,-136.0,39.0
1552558769.350164,205.0,-43.94,-1.43,0.89,8857.0,-9366.0,7413.0
1552558769.439281,205.0,30.32,-15.73,-22.18,-31070.0,16650.0,3139.0
1552558769.558294,202.0,-44.03,-1.37,0.91,-35.0,-113.0,-8.0
1552558769.6334531,205.0,-44.04,-1.38,0.9,9.0,-144.0,15.0
1552558769.7148979,206.0,-44.04,-1.36,0.9,51.0,-169.0,31.0
1552558769.811269,203.0,-44.03,-1.35,0.89,9350.0,-10542.0,-22979.0
1552558769.917592,206.0,-177.47,0.73,-44.85,5106.0,31399.0,-17476.0
1552558770.030417,205.0,-44.09,-1.34,0.93,-1.0,-148.0,-83.0
1552558770.095838,204.0,-44.09,-1.35,0.91,18.0,-173.0,-92.0
1552558770.183084,205.0,-44.09,-1.36,0.85,12.0,-163.0,-63.0
1552558770.279584,206.0,-44.09,-1.37,0.83,-8.0,-146.0,0.0
1552558770.3620129,208.0,-44.08,-1.37,0.83,-23.0,-133.0,41.0
1552558770.463315,207.0,-44.13,-1.36,0.91,-24.0,-154.0,-132.0
1552558770.5563369,207.0,-44.13,-1.38,0.91,-5.0,-146.0,-38.0
1552558770.6351209,205.0,-44.13,-1.39,0.91,-14.0,-131.0,75.0
1552558770.725397,205.0,-44.13,-1.36,0.92,-28.0,-138.0,80.0
1552558770.814892,208.0,-44.13,-1.34,0.91,-26.0,-160.0,8.0
1552558770.9211981,203.0,-44.22,-1.44,0.89,-13.0,-101.0,29.0
1552558771.003123,206.0,-44.23,-1.44,0.9,-188.0,-182.0,-8186.0
1552558771.091031,204.0,-112.02,-0.83,2.07,-18993.0,-13832.0,-12584.0
1552558771.1972852,208.0,-112.11,-7.69,18.03,-13755.0,-17700.0,-22333.0
1552558771.30372,203.0,-112.81,22.1,-67.81,-22649.0,-12041.0,-27644.0
1552558771.400943,204.0,-44.34,-1.56,0.49,53.0,-81.0,-17.0
1552558771.483584,205.0,-3.74,0.0,0.0,4240.0,25583.0,8164.0
