time,distance,yaw,pitch,roll,accel_x,accel_y,accel_z
1552557428.155984,205.0,18.22,1.89,-17.92,137.0,1069.0,291.0
1552557428.254842,206.0,18.21,1.88,-17.8,125.0,1102.0,319.0
1552557428.324723,206.0,18.2,1.88,-17.7,117.0,1106.0,317.0
1552557428.424002,207.0,18.18,1.89,-17.6,125.0,1060.0,272.0
1552557428.536742,206.0,18.15,1.66,-15.51,91.0,739.0,234.0
1552557428.613117,208.0,18.14,1.63,-15.45,76.0,743.0,263.0
1552557428.697373,213.0,18.14,1.61,-15.38,52.0,737.0,298.0
1552557428.780416,206.0,18.12,1.6,-15.29,26.0,735.0,322.0
1552557428.87692,207.0,18.11,1.59,-15.24,13.0,698.0,330.0
1552557428.9760242,207.0,17.95,1.32,-13.76,25.0,481.0,382.0
1552557429.060927,208.0,17.93,1.33,-13.69,25.0,492.0,377.0
1552557429.151371,205.0,17.92,1.34,-13.65,21.0,433.0,348.0
1552557429.236704,206.0,17.93,1.34,-13.62,26.0,354.0,290.0
1552557429.3326159,205.0,17.93,1.33,-13.58,24.0,341.0,267.0
1552557429.4172428,208.0,29.07,56.31,-0.04,18321.0,-6809.0,2258.0
1552557429.528304,209.0,17.75,1.27,-12.38,-80.0,162.0,330.0
1552557429.604958,207.0,17.75,1.25,-12.36,-94.0,148.0,348.0
1552557429.702344,205.0,17.75,1.24,-12.32,-98.0,170.0,371.0
1552557429.780907,206.0,17.74,1.22,-12.29,-99.0,196.0,381.0
1552557429.8734689,209.0,17.72,1.22,-12.27,-96.0,214.0,368.0
1552557429.978963,206.0,17.52,1.22,-11.75,-103.0,74.0,336.0
1552557430.0732281,209.0,17.5,1.2,-11.72,-112.0,119.0,382.0
1552557430.146698,208.0,17.5,1.2,-11.71,-124.0,110.0,415.0
1552557430.2305129,206.0,17.48,1.2,-11.7,-129.0,56.0,423.0
1552557430.3246841,205.0,17.47,1.2,-11.7,-118.0,-2.0,379.0
1552557430.4239948,210.0,17.38,1.12,-11.58,-94.0,31.0,373.0
1552557430.505943,208.0,17.37,1.12,-11.59,-88.0,6.0,355.0
1552557430.6022599,208.0,17.37,1.13,-11.59,-92.0,-10.0,363.0
1552557430.6916502,211.0,17.38,1.13,-11.6,-105.0,-14.0,391.0
1552557430.77086,206.0,17.37,1.14,-11.59,-108.0,12.0,411.0
1552557430.880928,207.0,17.2,1.18,-11.37,-163.0,50.0,375.0
1552557430.9627619,205.0,17.21,1.19,-11.37,-162.0,13.0,324.0
1552557431.051847,204.0,17.2,1.19,-11.38,-159.0,-23.0,300.0
1552557431.130969,214.0,17.19,1.17,-11.37,-163.0,-19.0,325.0
1552557431.228244,224.0,17.18,1.17,-11.36,-177.0,-3.0,375.0
1552557431.319006,228.0,21.61,7.69,-38.97,1735.0,9004.0,-3954.0
1552557431.411697,231.0,21.59,7.51,-38.53,1645.0,8854.0,-3566.0
1552557431.5170329,233.0,21.48,7.34,-38.0,1576.0,8845.0,-3285.0
1552557431.592135,233.0,21.45,7.27,-37.57,1565.0,8849.0,-3205.0
1552557431.695735,236.0,21.51,7.26,-37.27,1564.0,8775.0,-3242.0
1552557431.8081532,236.0,21.85,3.25,-21.97,1670.0,7339.0,-1218.0
1552557431.891131,235.0,21.86,3.1,-21.38,1661.0,7276.0,-1062.0
1552557431.985358,239.0,21.87,2.96,-20.79,1657.0,7233.0,-937.0
1552557432.0734332,238.0,21.91,2.8,-20.2,1654.0,7168.0,-876.0
1552557432.175749,240.0,21.93,2.64,-19.62,1657.0,7124.0,-844.0
