time,distance,yaw,pitch,roll,accel_x,accel_y,accel_z
1552557179.748251,394.0,30.49,-5.88,30.22,-109.0,-135.0,5417.0
1552557179.8536162,395.0,30.49,-5.89,30.23,-146.0,-188.0,5484.0
1552557179.953577,393.0,30.69,-5.91,29.95,-93.0,-95.0,5581.0
1552557180.046509,396.0,30.72,-5.89,29.91,-102.0,-99.0,5518.0
1552557180.127124,396.0,30.74,-5.88,29.91,-63.0,-28.0,5425.0
1552557180.214966,398.0,30.73,-5.87,29.96,-26.0,39.0,5362.0
1552557180.314962,397.0,30.71,-5.89,30.01,-16.0,54.0,5378.0
1552557180.417899,399.0,30.69,-5.84,30.25,-137.0,-133.0,5479.0
1552557180.5082119,387.0,30.7,-5.84,30.27,-87.0,-50.0,5416.0
1552557180.599654,395.0,30.69,-5.85,30.3,-64.0,-11.0,5418.0
1552557180.681727,391.0,30.67,-5.86,30.31,-40.0,18.0,5412.0
1552557180.779211,398.0,30.61,-5.88,30.36,-62.0,-22.0,5421.0
1552557180.87935,388.0,30.8,-5.85,30.1,-125.0,-110.0,5433.0
1552557180.974029,393.0,30.81,-5.87,30.11,-80.0,-47.0,5448.0
1552557181.0671701,397.0,30.81,-5.88,30.14,-70.0,-22.0,5433.0
1552557181.153085,394.0,30.82,-5.89,30.1,-54.0,5.0,5437.0
1552557181.2368069,399.0,30.82,-5.9,30.08,-49.0,33.0,5407.0
1552557181.3519669,386.0,31.04,-5.91,29.74,-76.0,23.0,5489.0
1552557181.4248269,389.0,31.04,-5.9,29.77,-78.0,0.0,5493.0
1552557181.509244,395.0,31.04,-5.9,29.79,-83.0,6.0,5499.0
1552557181.609876,390.0,31.02,-5.89,29.86,-91.0,11.0,5460.0
1552557181.701031,392.0,31.0,-5.89,29.92,-106.0,-28.0,5463.0
1552557181.8047519,394.0,31.24,-5.98,29.88,-94.0,-12.0,5459.0
1552557181.880171,354.0,31.22,-5.98,29.94,-98.0,-27.0,5462.0
1552557181.980173,248.0,31.19,-5.97,30.04,-103.0,-36.0,5463.0
1552557182.0766919,222.0,31.14,-5.97,30.2,-128.0,-65.0,5458.0
1552557182.167778,296.0,31.07,-5.96,30.41,-150.0,-93.0,5427.0
1552557182.2749782,546.0,-27.15,7.9,40.9,-918.0,-2998.0,-23234.0
1552557182.3558269,579.0,-28.24,8.19,38.52,-254.0,-2239.0,-23991.0
1552557182.45239,556.0,-28.74,8.27,38.12,113.0,-1711.0,-24163.0
1552557182.529189,528.0,-29.04,8.37,38.3,307.0,-1337.0,-23654.0
1552557182.634503,482.0,-29.51,8.69,37.7,696.0,-989.0,-23468.0
1552557182.7498162,461.0,-29.27,13.55,48.52,-1298.0,-5428.0,-21986.0
1552557182.8427022,444.0,-29.15,13.71,49.2,-1300.0,-5539.0,-22041.0
1552557182.95377,452.0,-29.05,13.86,49.67,-1318.0,-5592.0,-21984.0
1552557183.0319848,452.0,-28.98,13.99,49.92,-1342.0,-5687.0,-21912.0
1552557183.139662,452.0,-28.89,14.12,50.21,-1421.0,-5849.0,-21762.0
1552557183.240156,452.0,-24.54,18.69,64.83,-2370.0,-10048.0,-18671.0
1552557183.3321102,441.0,-24.34,18.84,65.33,-2451.0,-10227.0,-18424.0
1552557183.447753,437.0,-24.17,19.02,65.8,-2480.0,-10351.0,-18254.0
1552557183.54144,426.0,-24.02,19.22,66.23,-2452.0,-10455.0,-18217.0
1552557183.631232,421.0,-23.86,19.41,66.63,-2398.0,-10526.0,-18202.0
1552557183.742969,414.0,-16.21,21.01,61.58,-3443.0,-13796.0,-11052.0
1552557183.836321,416.0,-15.92,20.97,60.75,-3459.0,-13804.0,-10755.0
1552557183.940396,416.0,-15.63,20.91,59.88,-3461.0,-13846.0,-10497.0
1552557184.033144,412.0,-15.33,20.83,59.0,-3477.0,-13895.0,-10232.0
1552557184.1231492,402.0,-15.05,20.75,58.13,-3486.0,-13947.0,-9974.0
1552557184.220684,399.0,-8.33,14.83,28.97,-3255.0,-12326.0,-1693.0
1552557184.342301,406.0,-8.21,14.54,28.1,-3228.0,-12178.0,-1420.0
1552557184.420319,403.0,-8.08,14.26,27.17,-3211.0,-12064.0,-1142.0
1552557184.507891,393.0,-7.95,13.99,26.17,-3176.0,-11951.0,-939.0
1552557184.6080132,399.0,-7.84,13.73,25.2,-3126.0,-11825.0,-778.0
1552557184.705284,392.0,-6.18,6.25,3.15,-2134.0,-7908.0,3397.0
1552557184.807321,395.0,-6.16,6.0,2.53,-2099.0,-7767.0,3536.0
1552557184.894444,395.0,-6.15,5.75,1.89,-2074.0,-7626.0,3671.0
1552557184.9822469,389.0,-6.14,5.53,1.25,-2045.0,-7491.0,3776.0
1552557185.076276,385.0,-6.14,5.31,0.66,-2016.0,-7378.0,3880.0
1552557185.1885922,389.0,-6.42,0.53,-11.96,-1269.0,-4426.0,5245.0
1552557185.2813811,388.0,-6.45,0.39,-12.27,-1254.0,-4281.0,5329.0
1552557185.355253,384.0,-6.48,0.27,-12.61,-1233.0,-4182.0,5379.0
1552557185.466908,385.0,-6.52,0.16,-12.97,-1214.0,-4128.0,5371.0
1552557185.545604,385.0,-6.56,0.05,-13.32,-1191.0,-4096.0,5335.0
1552557185.6707032,380.0,-7.21,-2.7,-20.32,-751.0,-2355.0,5616.0
1552557185.742594,386.0,-7.23,-2.78,-20.51,-712.0,-2324.0,5632.0
1552557185.83127,310.0,-7.24,-2.87,-20.69,-680.0,-2260.0,5671.0
1552557185.9334662,220.0,-7.25,-2.95,-20.83,-663.0,-2187.0,5729.0
1552557186.02622,231.0,-7.27,-3.03,-20.99,-658.0,-2112.0,5798.0
1552557186.129418,332.0,1.92,1.75,-68.18,-953.0,7581.0,-16109.0
1552557186.2322261,384.0,2.41,2.25,-65.29,-852.0,7072.0,-16973.0
1552557186.32039,397.0,2.81,2.75,-63.06,-751.0,6941.0,-17838.0
1552557186.421325,403.0,3.16,3.21,-61.33,-722.0,7385.0,-18716.0
1552557186.503237,403.0,3.49,3.55,-59.91,-673.0,7508.0,-19294.0
1552557186.6241379,406.0,3.68,4.1,-70.9,-368.0,9139.0,-18619.0
1552557186.7114549,401.0,3.65,4.07,-71.68,-377.0,9240.0,-18495.0
1552557186.8042219,404.0,3.61,4.02,-72.52,-408.0,9430.0,-18368.0
1552557186.893284,408.0,3.58,3.97,-73.28,-424.0,9614.0,-18260.0
1552557186.987542,407.0,3.56,3.93,-73.97,-435.0,9717.0,-18155.0
1552557187.103648,406.0,2.56,2.17,-79.07,-482.0,13063.0,-12823.0
1552557187.1925251,404.0,2.52,2.08,-78.03,-486.0,13174.0,-12544.0
1552557187.286742,402.0,2.46,1.98,-76.9,-500.0,13247.0,-12240.0
1552557187.37788,395.0,2.43,1.89,-75.78,-520.0,13300.0,-12007.0
1552557187.477165,400.0,2.38,1.79,-74.65,-516.0,13363.0,-11809.0
1552557187.5799859,395.0,1.3,-0.99,-43.37,-450.0,13301.0,-4053.0
1552557187.6678588,405.0,1.29,-1.05,-42.24,-462.0,13191.0,-3852.0
1552557187.763086,395.0,1.29,-1.11,-41.14,-462.0,13089.0,-3738.0
1552557187.85586,406.0,1.27,-1.2,-40.09,-454.0,13012.0,-3589.0
1552557187.956193,401.0,1.22,-1.31,-39.03,-445.0,12956.0,-3351.0
1552557188.068438,404.0,0.76,-3.36,-12.99,-302.0,9491.0,1955.0
1552557188.156508,401.0,0.74,-3.42,-12.21,-313.0,9381.0,2036.0
1552557188.253002,413.0,0.71,-3.5,-11.45,-308.0,9235.0,2174.0
1552557188.341294,407.0,0.69,-3.56,-10.7,-297.0,9036.0,2340.0
1552557188.4223418,413.0,0.67,-3.61,-9.94,-291.0,8856.0,2518.0
1552557188.5268888,405.0,0.69,-4.29,5.69,-139.0,5760.0,4481.0
1552557188.6125288,409.0,0.68,-4.29,6.22,-137.0,5619.0,4569.0
1552557188.699269,408.0,0.68,-4.29,6.73,-132.0,5445.0,4677.0
1552557188.786229,406.0,0.68,-4.26,7.29,-140.0,5264.0,4748.0
1552557188.876794,411.0,0.71,-4.24,7.8,-156.0,5182.0,4748.0
1552557188.99398,411.0,0.61,-4.48,16.84,-86.0,3073.0,5415.0
1552557189.083748,404.0,0.63,-4.49,17.09,-92.0,3032.0,5406.0
1552557189.173203,409.0,0.64,-4.49,17.37,-96.0,3028.0,5376.0
1552557189.2513652,412.0,0.64,-4.5,17.65,-84.0,3023.0,5429.0
1552557189.353981,400.0,0.62,-4.49,17.91,-70.0,2956.0,5463.0
1552557189.458241,405.0,0.58,-4.43,23.03,-98.0,1692.0,5666.0
1552557189.538337,403.0,0.57,-4.43,23.14,-92.0,1604.0,5685.0
1552557189.641452,412.0,0.57,-4.42,23.24,-75.0,1566.0,5691.0
1552557189.726712,403.0,0.57,-4.4,23.36,-57.0,1564.0,5625.0
1552557189.8094552,410.0,0.56,-4.39,23.52,-49.0,1558.0,5610.0
1552557189.9265852,401.0,0.55,-4.36,26.28,-22.0,825.0,5683.0
1552557190.0160818,405.0,0.56,-4.37,26.37,-31.0,849.0,5686.0
1552557190.0924952,408.0,0.58,-4.38,26.45,-37.0,881.0,5709.0
1552557190.186316,408.0,0.58,-4.39,26.52,-39.0,888.0,5727.0
1552557190.275721,407.0,0.57,-4.4,26.56,-41.0,823.0,5762.0
1552557190.3739982,406.0,0.6,-4.37,28.08,-46.0,425.0,5786.0
1552557190.4546912,405.0,0.59,-4.36,28.11,-46.0,403.0,5761.0
1552557190.541207,406.0,0.59,-4.36,28.14,-38.0,373.0,5752.0
1552557190.636109,404.0,0.6,-4.35,28.19,-40.0,371.0,5746.0
1552557190.719788,405.0,0.62,-4.34,28.24,-41.0,402.0,5737.0
1552557190.810752,408.0,0.64,-4.33,28.97,-61.0,234.0,5797.0
1552557190.908714,405.0,0.64,-4.33,29.0,-60.0,201.0,5820.0
1552557190.9992929,409.0,0.64,-4.31,28.98,-58.0,230.0,5803.0
1552557191.0831192,409.0,0.63,-4.29,28.97,-53.0,280.0,5725.0
1552557191.17063,404.0,0.61,-4.28,29.02,-52.0,245.0,5679.0
1552557191.264218,406.0,0.65,-4.22,29.53,-88.0,80.0,5759.0
1552557191.363405,406.0,0.65,-4.22,29.56,-89.0,99.0,5718.0
1552557191.44477,401.0,0.65,-4.23,29.58,-91.0,110.0,5765.0
1552557191.534266,336.0,0.63,-4.22,29.6,-102.0,219.0,5532.0
1552557191.637057,220.0,5.64,-58.39,-15.27,2079.0,29604.0,16409.0
1552557191.741364,281.0,-6.32,7.16,71.89,-644.0,-6410.0,-11866.0
1552557191.836531,431.0,-6.52,7.76,65.75,-490.0,-6125.0,-13291.0
1552557191.9245179,460.0,-6.64,8.35,60.1,-255.0,-6073.0,-14848.0
1552557192.0092502,439.0,-6.77,8.94,54.97,-1.0,-5843.0,-16476.0
1552557192.1131861,424.0,-6.9,9.53,50.08,348.0,-5358.0,-18334.0
1552557192.225924,386.0,-9.43,12.42,48.62,1270.0,-4920.0,-21660.0
1552557192.31217,375.0,-9.55,12.53,49.13,1270.0,-4842.0,-21566.0
1552557192.422519,371.0,-9.6,12.64,49.47,1260.0,-4912.0,-21452.0
1552557192.5063932,363.0,-9.64,12.74,49.84,1255.0,-5100.0,-21326.0
1552557192.60461,364.0,-9.7,12.85,50.31,1265.0,-5371.0,-21203.0
1552557192.7100139,368.0,-13.71,16.14,65.67,2046.0,-9042.0,-18503.0
1552557192.795682,357.0,-13.86,16.22,66.21,2045.0,-9186.0,-18284.0
1552557192.889628,355.0,-14.04,16.31,66.78,2063.0,-9369.0,-18132.0
1552557192.99179,351.0,-14.23,16.41,67.33,2074.0,-9503.0,-17967.0
1552557193.092813,355.0,-14.43,16.51,67.86,2091.0,-9582.0,-17812.0
1552557193.1896589,344.0,-20.6,17.58,67.07,2638.0,-12770.0,-11960.0
1552557193.29248,346.0,-20.82,17.53,66.37,2649.0,-12820.0,-11710.0
1552557193.3844779,340.0,-21.04,17.47,65.64,2646.0,-12901.0,-11438.0
1552557193.474732,339.0,-21.25,17.4,64.89,2646.0,-12984.0,-11169.0
1552557193.577675,343.0,-21.48,17.34,64.08,2637.0,-13038.0,-10874.0
1552557193.70002,340.0,-26.68,12.65,36.58,2414.0,-12319.0,-3468.0
1552557193.7918751,337.0,-26.83,12.43,35.58,2405.0,-12268.0,-3212.0
1552557193.877782,335.0,-26.98,12.21,34.58,2402.0,-12224.0,-2977.0
1552557193.984261,336.0,-27.11,11.99,33.6,2401.0,-12165.0,-2762.0
1552557194.078649,346.0,-27.24,11.78,32.64,2384.0,-12072.0,-2559.0
1552557194.184615,338.0,-29.21,5.03,9.02,1672.0,-8584.0,2099.0
1552557194.278225,340.0,-29.23,4.83,8.35,1626.0,-8440.0,2210.0
1552557194.371278,331.0,-29.25,4.63,7.69,1569.0,-8277.0,2319.0
1552557194.465812,337.0,-29.27,4.44,7.06,1523.0,-8127.0,2408.0
1552557194.555766,335.0,-29.3,4.25,6.42,1493.0,-8008.0,2483.0
1552557194.644376,342.0,-29.42,-0.25,-7.31,943.0,-5163.0,4171.0
1552557194.74284,342.0,-29.43,-0.37,-7.74,944.0,-5098.0,4210.0
1552557194.829442,334.0,-29.42,-0.5,-8.15,957.0,-5057.0,4241.0
1552557194.923203,340.0,-29.41,-0.63,-8.53,943.0,-4984.0,4284.0
1552557195.012979,343.0,-29.39,-0.77,-8.91,922.0,-4903.0,4311.0
1552557195.13987,335.0,-29.14,-3.49,-17.18,506.0,-2881.0,4940.0
1552557195.23591,336.0,-29.13,-3.55,-17.41,513.0,-2878.0,4916.0
1552557195.321602,339.0,-29.11,-3.63,-17.63,507.0,-2860.0,4908.0
1552557195.4202938,333.0,-29.11,-3.7,-17.83,481.0,-2801.0,4932.0
1552557195.521615,332.0,-29.1,-3.78,-18.03,447.0,-2715.0,4956.0
1552557195.6155782,337.0,-28.89,-5.28,-22.42,272.0,-1664.0,5138.0
1552557195.6948211,339.0,-28.88,-5.33,-22.54,253.0,-1620.0,5129.0
1552557195.7993002,335.0,-28.87,-5.37,-22.65,236.0,-1575.0,5134.0
1552557195.881315,342.0,-28.86,-5.41,-22.76,233.0,-1538.0,5150.0
1552557195.988256,348.0,-28.86,-5.45,-22.85,241.0,-1491.0,5169.0
1552557196.103809,339.0,-28.8,-6.21,-25.16,162.0,-971.0,5246.0
1552557196.19791,340.0,-28.8,-6.23,-25.22,149.0,-949.0,5231.0
1552557196.2703922,337.0,-28.8,-6.25,-25.27,143.0,-950.0,5215.0
1552557196.364599,337.0,-28.8,-6.28,-25.35,139.0,-949.0,5225.0
1552557196.464787,345.0,-28.79,-6.31,-25.41,136.0,-928.0,5232.0
1552557196.572223,346.0,-28.8,-6.77,-26.53,74.0,-558.0,5349.0
1552557196.658323,348.0,-28.8,-6.77,-26.58,96.0,-579.0,5327.0
1552557196.758301,345.0,-28.79,-6.77,-26.63,125.0,-603.0,5300.0
1552557196.841295,349.0,-28.78,-6.78,-26.66,137.0,-618.0,5268.0
1552557196.953689,335.0,-28.77,-6.8,-26.69,139.0,-604.0,5268.0
1552557197.070125,224.0,-23.77,-7.68,-48.01,-1008.0,1759.0,2138.0
1552557197.157939,240.0,-22.42,-8.1,-51.72,-1532.0,2819.0,1144.0
1552557197.260681,328.0,-20.73,-8.41,-56.32,-2230.0,4517.0,708.0
1552557197.3425322,384.0,-18.27,-8.44,-62.6,-2931.0,6096.0,-355.0
1552557197.433831,387.0,-15.39,-8.21,-69.48,-3186.0,6700.0,-1719.0
1552557197.540076,392.0,11.1,1.74,-61.88,-2696.0,6494.0,-19289.0
1552557197.628184,395.0,11.04,1.82,-62.17,-2674.0,6531.0,-19273.0
1552557197.7275362,397.0,10.92,1.92,-62.6,-2741.0,6721.0,-19390.0
1552557197.827137,392.0,10.71,1.98,-63.26,-2898.0,7126.0,-19451.0
1552557197.917207,394.0,10.52,2.02,-63.96,-3103.0,7556.0,-19543.0
1552557198.022881,343.0,1.24,0.5,-87.84,-4568.0,10402.0,-15523.0
1552557198.113715,241.0,0.35,0.23,-89.59,-4674.0,10597.0,-15162.0
1552557198.209662,225.0,-61.19,-51.55,11.16,10334.0,-10763.0,-24917.0
1552557198.3171399,505.0,-9.66,18.27,-64.77,-23876.0,-26530.0,-32063.0
1552557198.408236,660.0,9.78,-12.73,-63.06,2326.0,-21881.0,-4845.0
1552557198.522015,655.0,-23.61,-2.9,35.74,6715.0,-13657.0,-238.0
1552557198.607157,699.0,-23.8,-2.95,35.01,6646.0,-13538.0,121.0
1552557198.700646,715.0,-24.06,-2.97,34.05,6567.0,-13430.0,359.0
1552557198.785805,714.0,-24.42,-3.02,32.71,6480.0,-13297.0,440.0
1552557198.891922,709.0,-24.79,-3.15,31.17,6410.0,-13203.0,509.0
1552557198.992168,721.0,-26.79,-5.56,4.61,4334.0,-8110.0,6635.0
1552557199.0711749,717.0,-26.82,-5.58,3.74,4272.0,-7968.0,6776.0
1552557199.1727931,725.0,-26.82,-5.58,2.95,4191.0,-7805.0,6907.0
1552557199.268613,730.0,-26.81,-5.58,2.25,4136.0,-7686.0,7046.0
1552557199.350632,448.0,-26.77,-5.57,1.57,4050.0,-7511.0,7138.0
1552557199.447854,226.0,-15.66,-7.35,-63.97,-1817.0,5706.0,984.0
1552557199.5491672,262.0,-13.4,-7.16,-69.89,-2214.0,6591.0,-598.0
1552557199.649209,353.0,-11.3,-6.91,-75.1,-2773.0,7794.0,-2166.0
1552557199.7401469,393.0,-8.91,-6.48,-80.31,-3196.0,8911.0,-3705.0
1552557199.840557,395.0,-5.74,-5.64,-84.35,-3294.0,9089.0,-5559.0
1552557199.934193,393.0,16.21,6.97,-52.11,-408.0,5419.0,-20239.0
1552557200.038025,392.0,16.16,7.08,-52.57,-445.0,5545.0,-20100.0
1552557200.115795,398.0,16.16,7.24,-52.98,-451.0,5638.0,-20053.0
