timestamp,d,y,p,r,a_x,a_y,a_z,a_x_calibration,a_y_calibration,a_z_calibration
15:21:58.686,80,-123.4,23.68,-8.39,358,1075,-4272,-224.6075949367089,812.06582278481,-16.23037974683575
15:21:58.798,80,-123.39,23.6,-8.44,333,1096,-4313,-249.6075949367089,833.06582278481,-57.23037974683575
15:21:58.940,75,-124.9,21.01,-10.23,167,1109,-4411,-415.6075949367089,846.06582278481,-155.23037974683575
15:21:59.009,74,-124.97,20.86,-10.24,138,1051,-4295,-444.6075949367089,788.06582278481,-39.23037974683575
15:21:59.110,69,-125.02,20.78,-10.29,91,978,-4194,-491.6075949367089,715.06582278481,61.76962025316425
15:21:59.218,72,-125.08,20.78,-10.36,0,901,-4189,-582.6075949367089,638.06582278481,66.76962025316425
15:21:59.290,72,-125.15,20.8,-10.4,-69,853,-4231,-651.6075949367089,590.06582278481,24.76962025316425
15:21:59.464,69,-129.85,19.91,-10.8,-40,1092,-4207,-622.6075949367089,829.06582278481,48.76962025316425
15:21:59.531,70,-130.0,19.94,-10.75,-52,1061,-4118,-634.6075949367089,798.06582278481,137.76962025316425
15:21:59.632,68,-130.18,19.97,-10.71,-31,1045,-4066,-613.6075949367089,782.06582278481,189.76962025316425
15:21:59.737,63,-130.37,19.99,-10.72,-14,1044,-4037,-596.6075949367089,781.06582278481,218.76962025316425
15:21:59.843,67,-130.59,19.99,-10.74,15,1054,-4098,-567.6075949367089,791.06582278481,157.76962025316425
15:21:59.983,72,-135.58,21.73,-12.36,94,1155,-4024,-488.6075949367089,892.06582278481,231.76962025316425
15:22:00.051,82,-135.59,21.86,-12.45,97,1190,-4108,-485.6075949367089,927.06582278481,147.76962025316425
15:22:00.156,79,-135.61,21.98,-12.51,115,1183,-4187,-467.6075949367089,920.06582278481,68.76962025316425
15:22:00.260,83,-135.61,22.08,-12.56,106,1163,-4215,-476.6075949367089,900.06582278481,40.76962025316425
15:22:00.334,84,-135.6,22.18,-12.61,90,1137,-4252,-492.6075949367089,874.06582278481,3.7696202531642484
15:22:00.473,83,-132.07,24.16,-12.88,-111,1226,-4248,-693.6075949367089,963.06582278481,7.769620253164248
15:22:00.573,88,-131.77,24.28,-12.83,-103,1178,-4163,-685.6075949367089,915.06582278481,92.76962025316425
15:22:00.683,90,-131.48,24.36,-12.87,-149,1143,-4198,-731.6075949367089,880.06582278481,57.76962025316425
15:22:00.755,88,-131.22,24.41,-12.94,-175,1165,-4278,-757.6075949367089,902.06582278481,-22.23037974683575
15:22:00.861,91,-130.97,24.45,-12.96,-222,1199,-4346,-804.6075949367089,936.06582278481,-90.23037974683575
15:22:01.001,91,-122.6,26.07,-11.21,-106,1188,-4282,-688.6075949367089,925.06582278481,-26.23037974683575
15:22:01.107,91,-122.35,26.05,-11.15,-91,1189,-4225,-673.6075949367089,926.06582278481,30.76962025316425
15:22:01.175,89,-122.08,26.06,-11.11,-74,1185,-4166,-656.6075949367089,922.06582278481,89.76962025316425
15:22:01.287,91,-121.82,26.05,-11.1,-86,1139,-4160,-668.6075949367089,876.06582278481,95.76962025316425
15:22:01.357,90,-121.56,26.06,-11.1,-105,1107,-4226,-687.6075949367089,844.06582278481,29.76962025316425
15:22:01.503,89,-113.61,25.5,-10.01,-124,1136,-4341,-706.6075949367089,873.06582278481,-85.23037974683575
15:22:01.609,89,-113.34,25.44,-9.94,-142,1154,-4384,-724.6075949367089,891.06582278481,-128.23037974683575
15:22:01.710,85,-113.05,25.38,-9.87,-139,1181,-4379,-721.6075949367089,918.06582278481,-123.23037974683575
15:22:01.782,85,-112.76,25.32,-9.8,-162,1183,-4378,-744.6075949367089,920.06582278481,-122.23037974683575
15:22:01.891,82,-112.48,25.24,-9.73,-158,1199,-4397,-740.6075949367089,936.06582278481,-141.23037974683575
15:22:02.107,74,-106.1,20.52,-7.22,-396,1008,-4289,-978.6075949367089,745.06582278481,-33.23037974683575
15:22:02.175,70,-106.09,20.38,-7.19,-395,997,-4329,-977.6075949367089,734.06582278481,-73.23037974683575
15:22:02.279,70,-106.09,20.19,-7.14,-389,978,-4367,-971.6075949367089,715.06582278481,-111.23037974683575
15:22:02.382,68,-106.12,19.97,-7.06,-339,994,-4280,-921.6075949367089,731.06582278481,-24.23037974683575
15:22:02.450,74,-106.18,19.72,-7.02,-242,1015,-4164,-824.6075949367089,752.06582278481,91.76962025316425
15:22:02.590,70,-107.16,16.8,-8.54,-136,1556,-4335,-718.6075949367089,1293.06582278481,-79.23037974683575
15:22:02.699,70,-107.16,16.73,-8.62,-193,1627,-4430,-775.6075949367089,1364.06582278481,-174.23037974683575
15:22:02.807,68,-107.15,16.66,-8.67,-230,1676,-4572,-812.6075949367089,1413.06582278481,-316.23037974683575
15:22:02.878,73,-107.13,16.59,-8.69,-242,1705,-4643,-824.6075949367089,1442.06582278481,-387.23037974683575
15:22:03.022,66,-108.34,16.01,-8.24,-374,1263,-4442,-956.6075949367089,1000.06582278481,-186.23037974683575
15:22:03.131,65,-108.51,15.9,-8.18,-398,1258,-4438,-980.6075949367089,995.06582278481,-182.23037974683575
15:22:03.201,66,-108.64,15.87,-8.09,-386,1209,-4333,-968.6075949367089,946.06582278481,-77.23037974683575
15:22:03.306,65,-108.76,15.91,-8.04,-359,1154,-4219,-941.6075949367089,891.06582278481,36.76962025316425
15:22:03.415,65,-108.92,15.96,-8.04,-349,1140,-4206,-931.6075949367089,877.06582278481,49.76962025316425
15:22:03.556,63,-115.18,17.56,-8.87,-432,910,-3998,-1014.6075949367089,647.06582278481,257.76962025316425
15:22:03.627,66,-115.47,17.6,-8.95,-366,1007,-3962,-948.6075949367089,744.06582278481,293.76962025316425
15:22:03.736,67,-115.72,17.65,-9.09,-289,1069,-4010,-871.6075949367089,806.06582278481,245.76962025316425
15:22:03.809,74,-115.96,17.71,-9.24,-298,1064,-4108,-880.6075949367089,801.06582278481,147.76962025316425
15:22:03.916,74,-116.18,17.8,-9.36,-320,1010,-4219,-902.6075949367089,747.06582278481,36.76962025316425
15:22:04.126,78,-117.55,20.57,-12.74,-208,1375,-4129,-790.6075949367089,1112.06582278481,126.76962025316425
15:22:04.201,82,-117.42,20.56,-12.9,-316,1332,-4184,-898.6075949367089,1069.06582278481,71.76962025316425
15:22:04.307,85,-117.25,20.64,-12.98,-377,1389,-4347,-959.6075949367089,1126.06582278481,-91.23037974683575
15:22:04.413,92,-116.98,20.79,-12.94,-424,1437,-4470,-1006.6075949367089,1174.06582278481,-214.23037974683575
15:22:04.484,91,-116.63,21.01,-12.8,-446,1430,-4396,-1028.607594936709,1167.06582278481,-140.23037974683575
15:22:04.623,91,-109.63,23.5,-13.63,-469,1227,-4463,-1051.607594936709,964.06582278481,-207.23037974683575
15:22:04.729,91,-109.21,23.61,-13.5,-477,1169,-4477,-1059.607594936709,906.06582278481,-221.23037974683575
15:22:04.835,89,-108.74,23.78,-13.31,-471,1090,-4434,-1053.607594936709,827.06582278481,-178.23037974683575
15:22:04.904,95,-108.28,23.95,-13.12,-461,1057,-4348,-1043.607594936709,794.06582278481,-92.23037974683575
15:22:05.046,92,-97.94,25.56,-10.89,-691,877,-4456,-1273.607594936709,614.06582278481,-200.23037974683575
15:22:05.153,88,-97.45,25.74,-10.71,-666,911,-4422,-1248.607594936709,648.06582278481,-166.23037974683575
15:22:05.228,90,-97.03,25.79,-10.6,-601,1017,-4438,-1183.607594936709,754.06582278481,-182.23037974683575
15:22:05.331,88,-96.65,25.7,-10.55,-580,1129,-4511,-1162.607594936709,866.06582278481,-255.23037974683575
15:22:05.434,84,-96.24,25.61,-10.48,-666,1087,-4592,-1248.607594936709,824.06582278481,-336.23037974683575
15:22:05.574,89,-95.46,21.66,-10.54,-296,1300,-4381,-878.6075949367089,1037.06582278481,-125.23037974683575
15:22:05.679,87,-95.69,21.3,-10.74,-266,1328,-4343,-848.6075949367089,1065.06582278481,-87.23037974683575
15:22:05.748,88,-95.85,21.03,-10.89,-265,1223,-4271,-847.6075949367089,960.06582278481,-15.230379746835752
15:22:05.857,91,-95.98,20.86,-11.02,-259,1089,-4209,-841.6075949367089,826.06582278481,46.76962025316425
