timestamp,d,y,p,r,a_x,a_y,a_z,a_x_calibration,a_y_calibration,a_z_calibration
15:27:26.036,114,78.88,21.74,-1.83,94,-706,-4254,-520.4945652173913,-783.2989130434783,-89.46467391304304
15:27:26.141,113,79.14,21.75,-1.78,71,-713,-4213,-543.4945652173913,-790.2989130434783,-48.46467391304304
15:27:26.281,112,86.12,20.69,-1.46,146,-831,-4200,-468.49456521739125,-908.2989130434783,-35.46467391304304
15:27:26.384,109,86.33,20.61,-1.45,170,-777,-4196,-444.49456521739125,-854.2989130434783,-31.464673913043043
15:27:26.453,107,86.54,20.56,-1.44,145,-783,-4198,-469.49456521739125,-860.2989130434783,-33.46467391304304
15:27:26.558,113,86.77,20.51,-1.45,153,-850,-4245,-461.49456521739125,-927.2989130434783,-80.46467391304304
15:27:26.706,107,92.3,19.46,-0.16,290,-946,-4336,-324.49456521739125,-1023.2989130434783,-171.46467391304304
15:27:26.809,110,92.45,19.35,-0.08,280,-968,-4356,-334.49456521739125,-1045.2989130434783,-191.46467391304304
15:27:26.877,108,92.59,19.22,-0.02,250,-1003,-4350,-364.49456521739125,-1080.2989130434783,-185.46467391304304
15:27:26.983,113,92.71,19.06,0.05,261,-998,-4346,-353.49456521739125,-1075.2989130434783,-181.46467391304304
15:27:27.093,110,92.84,18.91,0.14,266,-1010,-4346,-348.49456521739125,-1087.2989130434783,-181.46467391304304
15:27:27.240,116,96.6,18.19,1.55,529,-795,-4357,-85.49456521739125,-872.2989130434783,-192.46467391304304
15:27:27.307,114,96.67,18.12,1.55,545,-779,-4366,-69.49456521739125,-856.2989130434783,-201.46467391304304
15:27:27.414,120,96.72,18.05,1.55,546,-823,-4362,-68.49456521739125,-900.2989130434783,-197.46467391304304
15:27:27.520,120,96.77,17.95,1.55,547,-888,-4345,-67.49456521739125,-965.2989130434783,-180.46467391304304
15:27:27.594,119,96.84,17.84,1.54,554,-940,-4322,-60.494565217391255,-1017.2989130434783,-157.46467391304304
15:27:27.741,123,98.13,14.88,1.13,662,-963,-4259,47.505434782608745,-1040.2989130434783,-94.46467391304304
15:27:27.848,119,98.12,14.81,1.07,598,-923,-4204,-16.494565217391255,-1000.2989130434783,-39.46467391304304
15:27:27.919,116,98.12,14.78,0.97,547,-879,-4185,-67.49456521739125,-956.2989130434783,-20.464673913043043
15:27:28.026,116,98.09,14.74,0.84,581,-812,-4227,-33.494565217391255,-889.2989130434783,-62.46467391304304
15:27:28.098,114,98.04,14.68,0.75,600,-760,-4261,-14.494565217391255,-837.2989130434783,-96.46467391304304
15:27:28.273,115,96.16,11.4,-2.7,650,-1044,-4314,35.505434782608745,-1121.2989130434783,-149.46467391304304
15:27:28.344,116,96.1,11.31,-2.79,684,-1127,-4357,69.50543478260875,-1204.2989130434783,-192.46467391304304
15:27:28.448,112,96.04,11.19,-2.86,711,-1168,-4418,96.50543478260875,-1245.2989130434783,-253.46467391304304
15:27:28.550,111,96.0,11.06,-2.9,707,-1126,-4377,92.50543478260875,-1203.2989130434783,-212.46467391304304
15:27:28.627,113,95.97,10.97,-2.97,660,-1103,-4336,45.505434782608745,-1180.2989130434783,-171.46467391304304
15:27:28.840,112,90.33,8.3,-5.53,844,-1084,-4388,229.50543478260875,-1161.2989130434783,-223.46467391304304
15:27:28.911,107,90.12,8.25,-5.57,849,-1063,-4385,234.50543478260875,-1140.2989130434783,-220.46467391304304
15:27:29.022,111,89.91,8.22,-5.63,873,-1091,-4430,258.50543478260875,-1168.2989130434783,-265.46467391304304
15:27:29.091,111,89.71,8.17,-5.68,887,-1124,-4493,272.50543478260875,-1201.2989130434783,-328.46467391304304
15:27:29.199,107,89.53,8.12,-5.7,892,-1133,-4531,277.50543478260875,-1210.2989130434783,-366.46467391304304
15:27:29.340,106,81.98,8.02,-8.68,748,-1008,-4341,133.50543478260875,-1085.2989130434783,-176.46467391304304
15:27:29.441,104,81.72,8.05,-8.73,749,-1063,-4316,134.50543478260875,-1140.2989130434783,-151.46467391304304
15:27:29.549,102,81.49,8.08,-8.76,735,-1112,-4273,120.50543478260875,-1189.2989130434783,-108.46467391304304
15:27:29.618,104,81.27,8.11,-8.81,726,-1087,-4188,111.50543478260875,-1164.2989130434783,-23.464673913043043
15:27:29.760,104,73.6,7.98,-10.48,799,-960,-4319,184.50543478260875,-1037.2989130434783,-154.46467391304304
15:27:29.866,104,73.3,7.97,-10.53,812,-977,-4343,197.50543478260875,-1054.2989130434783,-178.46467391304304
15:27:29.936,102,73.01,7.95,-10.58,831,-932,-4357,216.50543478260875,-1009.2989130434783,-192.46467391304304
15:27:30.043,104,72.74,7.98,-10.62,840,-846,-4321,225.50543478260875,-923.2989130434783,-156.46467391304304
15:27:30.151,99,72.45,8.02,-10.68,850,-783,-4284,235.50543478260875,-860.2989130434783,-119.46467391304304
15:27:30.291,101,64.34,10.07,-12.8,713,-657,-4256,98.50543478260875,-734.2989130434783,-91.46467391304304
15:27:30.364,95,64.14,10.2,-12.91,737,-695,-4243,122.50543478260875,-772.2989130434783,-78.46467391304304
15:27:30.470,98,63.95,10.33,-13.01,743,-785,-4242,128.50543478260875,-862.2989130434783,-77.46467391304304
15:27:30.575,97,63.77,10.41,-13.09,744,-869,-4266,129.50543478260875,-946.2989130434783,-101.46467391304304
15:27:30.643,95,63.6,10.47,-13.14,771,-885,-4352,156.50543478260875,-962.2989130434783,-187.46467391304304
15:27:30.857,94,60.99,12.07,-14.55,723,-710,-4245,108.50543478260875,-787.2989130434783,-80.46467391304304
15:27:30.960,96,61.03,12.17,-14.58,757,-761,-4258,142.50543478260875,-838.2989130434783,-93.46467391304304
15:27:31.032,93,61.05,12.2,-14.59,711,-861,-4270,96.50543478260875,-938.2989130434783,-105.46467391304304
15:27:31.141,93,61.02,12.1,-14.61,663,-946,-4339,48.505434782608745,-1023.2989130434783,-174.46467391304304
15:27:31.216,89,60.99,11.95,-14.64,697,-935,-4421,82.50543478260875,-1012.2989130434783,-256.46467391304304
15:27:31.358,93,62.59,14.63,-14.81,630,-806,-4187,15.505434782608745,-883.2989130434783,-22.464673913043043
15:27:31.467,93,62.72,14.7,-14.82,636,-811,-4162,21.505434782608745,-888.2989130434783,2.5353260869569567
15:27:31.574,93,62.85,14.79,-14.82,683,-778,-4171,68.50543478260875,-855.2989130434783,-6.464673913043043
15:27:31.643,90,62.98,14.92,-14.82,697,-750,-4180,82.50543478260875,-827.2989130434783,-15.464673913043043
15:27:31.778,94,66.67,17.5,-15.46,565,-637,-4197,-49.494565217391255,-714.2989130434783,-32.46467391304304
15:27:31.884,97,66.85,17.63,-15.44,550,-594,-4092,-64.49456521739125,-671.2989130434783,72.53532608695696
15:27:31.992,95,67.03,17.79,-15.44,541,-568,-4021,-73.49456521739125,-645.2989130434783,143.53532608695696
15:27:32.063,99,67.18,17.92,-15.48,524,-603,-3971,-90.49456521739125,-680.2989130434783,193.53532608695696
15:27:32.170,93,67.3,18.0,-15.55,520,-624,-3967,-94.49456521739125,-701.2989130434783,197.53532608695696
15:27:32.311,90,72.56,21.07,-15.67,644,-448,-4100,29.505434782608745,-525.2989130434783,64.53532608695696
15:27:32.421,94,72.72,21.17,-15.65,603,-472,-4080,-11.494565217391255,-549.2989130434783,84.53532608695696
15:27:32.490,98,72.86,21.26,-15.66,591,-483,-4073,-23.494565217391255,-560.2989130434783,91.53532608695696
15:27:32.592,99,73.02,21.35,-15.66,595,-498,-4069,-19.494565217391255,-575.2989130434783,95.53532608695696
15:27:32.703,101,73.17,21.45,-15.65,580,-532,-4061,-34.494565217391255,-609.2989130434783,103.53532608695696
15:27:32.844,101,79.34,23.91,-15.75,550,-792,-4446,-64.49456521739125,-869.2989130434783,-281.46467391304304
15:27:32.917,99,79.62,23.95,-15.71,561,-757,-4444,-53.494565217391255,-834.2989130434783,-279.46467391304304
15:27:33.020,100,79.9,24.01,-15.65,550,-749,-4398,-64.49456521739125,-826.2989130434783,-233.46467391304304
15:27:33.124,103,80.19,24.08,-15.59,526,-744,-4322,-88.49456521739125,-821.2989130434783,-157.46467391304304
15:27:33.267,101,87.26,26.07,-14.49,402,-663,-4022,-212.49456521739125,-740.2989130434783,142.53532608695696
15:27:33.339,102,87.5,26.14,-14.47,436,-680,-4075,-178.49456521739125,-757.2989130434783,89.53532608695696
15:27:33.443,103,87.75,26.2,-14.43,434,-721,-4120,-180.49456521739125,-798.2989130434783,44.53532608695696
15:27:33.516,105,87.99,26.25,-14.39,439,-732,-4143,-175.49456521739125,-809.2989130434783,21.535326086956957
15:27:33.618,110,88.24,26.32,-14.34,448,-738,-4142,-166.49456521739125,-815.2989130434783,22.535326086956957
15:27:33.767,108,95.4,28.65,-13.33,491,-793,-4164,-123.49456521739125,-870.2989130434783,0.5353260869569567
15:27:33.872,110,95.65,28.69,-13.29,516,-796,-4210,-98.49456521739125,-873.2989130434783,-45.46467391304304
15:27:33.942,113,95.92,28.74,-13.22,533,-790,-4213,-81.49456521739125,-867.2989130434783,-48.46467391304304
15:27:34.044,108,96.19,28.8,-13.16,529,-796,-4157,-85.49456521739125,-873.2989130434783,7.535326086956957
15:27:34.149,109,96.45,28.85,-13.11,514,-805,-4103,-100.49456521739125,-882.2989130434783,61.53532608695696
15:27:34.292,110,104.93,30.07,-10.98,427,-722,-4031,-187.49456521739125,-799.2989130434783,133.53532608695696
15:27:34.394,110,105.21,30.13,-10.9,417,-715,-4014,-197.49456521739125,-792.2989130434783,150.53532608695696
15:27:34.461,108,105.47,30.19,-10.82,432,-691,-4012,-182.49456521739125,-768.2989130434783,152.53532608695696
15:27:34.566,110,105.74,30.23,-10.75,426,-674,-4003,-188.49456521739125,-751.2989130434783,161.53532608695696
15:27:34.673,110,105.99,30.28,-10.69,425,-646,-4008,-189.49456521739125,-723.2989130434783,156.53532608695696
15:27:34.817,110,113.78,31.51,-7.83,674,-598,-4072,59.505434782608745,-675.2989130434783,92.53532608695696
15:27:34.885,108,114.0,31.56,-7.76,682,-589,-4097,67.50543478260875,-666.2989130434783,67.53532608695696
15:27:34.985,104,114.24,31.58,-7.69,688,-537,-4152,73.50543478260875,-614.2989130434783,12.535326086956957
15:27:35.093,107,114.45,31.61,-7.6,695,-528,-4200,80.50543478260875,-605.2989130434783,-35.46467391304304
15:27:35.165,107,114.67,31.63,-7.49,689,-574,-4221,74.50543478260875,-651.2989130434783,-56.46467391304304
15:27:35.341,107,123.75,32.9,-3.67,688,-521,-4049,73.50543478260875,-598.2989130434783,115.53532608695696
15:27:35.412,110,124.07,32.9,-3.58,696,-527,-4066,81.50543478260875,-604.2989130434783,98.53532608695696
15:27:35.525,105,124.4,32.91,-3.49,726,-486,-4119,111.50543478260875,-563.2989130434783,45.53532608695696
15:27:35.600,101,124.74,32.93,-3.36,750,-467,-4161,135.50543478260875,-544.2989130434783,3.5353260869569567
15:27:35.704,101,125.07,32.94,-3.22,738,-470,-4152,123.50543478260875,-547.2989130434783,12.535326086956957
15:27:35.847,98,135.98,31.0,-0.17,627,-415,-4037,12.505434782608745,-492.29891304347825,127.53532608695696
15:27:35.917,90,136.23,30.88,-0.18,603,-328,-4051,-11.494565217391255,-405.29891304347825,113.53532608695696
15:27:36.024,87,136.49,30.8,-0.16,634,-331,-4102,19.505434782608745,-408.29891304347825,62.53532608695696
15:27:36.131,87,136.76,30.68,-0.13,685,-376,-4131,70.50543478260875,-453.29891304347825,33.53532608695696
15:27:36.203,82,137.02,30.52,-0.11,735,-418,-4145,120.50543478260875,-495.29891304347825,19.535326086956957
15:27:36.344,76,145.05,26.88,0.67,880,-487,-4243,265.50543478260875,-564.2989130434783,-78.46467391304304
15:27:36.449,73,145.24,26.78,0.71,906,-489,-4231,291.50543478260875,-566.2989130434783,-66.46467391304304
15:27:36.557,74,145.43,26.68,0.74,945,-537,-4190,330.50543478260875,-614.2989130434783,-25.464673913043043
15:27:36.627,73,145.62,26.56,0.76,993,-609,-4152,378.50543478260875,-686.2989130434783,12.535326086956957
15:27:36.798,72,148.6,23.47,-0.26,1084,-444,-4362,469.50543478260875,-521.2989130434783,-197.46467391304304
15:27:36.868,73,148.7,23.44,-0.3,1095,-515,-4354,480.50543478260875,-592.2989130434783,-189.46467391304304
15:27:36.975,78,148.83,23.37,-0.35,1122,-561,-4349,507.50543478260875,-638.2989130434783,-184.46467391304304
15:27:37.076,74,148.93,23.29,-0.4,1110,-616,-4282,495.50543478260875,-693.2989130434783,-117.46467391304304
15:27:37.145,76,149.04,23.19,-0.48,1065,-662,-4221,450.50543478260875,-739.2989130434783,-56.46467391304304
15:27:37.289,79,150.29,22.03,-4.14,988,-438,-4260,373.50543478260875,-515.2989130434783,-95.46467391304304
15:27:37.394,75,150.25,21.98,-4.22,1052,-492,-4292,437.50543478260875,-569.2989130434783,-127.46467391304304
15:27:37.496,75,150.24,21.87,-4.29,1110,-516,-4341,495.50543478260875,-593.2989130434783,-176.46467391304304
15:27:37.567,71,150.24,21.74,-4.36,1099,-490,-4380,484.50543478260875,-567.2989130434783,-215.46467391304304
15:27:37.673,69,150.24,21.65,-4.4,1044,-402,-4376,429.50543478260875,-479.29891304347825,-211.46467391304304
15:27:37.817,67,148.18,18.69,-7.06,1135,-158,-4220,520.5054347826087,-235.29891304347825,-55.46467391304304
15:27:37.919,65,148.02,18.6,-7.2,1129,-98,-4227,514.5054347826087,-175.29891304347825,-62.46467391304304
15:27:37.992,65,147.83,18.54,-7.34,1118,-29,-4271,503.50543478260875,-106.29891304347827,-106.46467391304304
15:27:38.092,65,147.62,18.47,-7.46,1124,41,-4362,509.50543478260875,-36.298913043478265,-197.46467391304304
15:27:38.195,63,147.39,18.38,-7.53,1120,84,-4396,505.50543478260875,6.701086956521735,-231.46467391304304
15:27:38.338,65,138.93,17.9,-10.0,1222,-105,-4200,607.5054347826087,-182.29891304347825,-35.46467391304304
15:27:38.409,64,138.58,17.87,-10.15,1263,-106,-4235,648.5054347826087,-183.29891304347825,-70.46467391304304
15:27:38.517,67,138.23,17.81,-10.3,1307,-82,-4312,692.5054347826087,-159.29891304347825,-147.46467391304304
15:27:38.627,64,137.86,17.71,-10.41,1344,-96,-4321,729.5054347826087,-173.29891304347825,-156.46467391304304
15:27:38.700,67,137.5,17.6,-10.5,1315,-148,-4257,700.5054347826087,-225.29891304347825,-92.46467391304304
15:27:38.915,67,125.38,17.16,-13.81,1091,317,-4280,476.50543478260875,239.70108695652175,-115.46467391304304
15:27:38.983,67,125.06,17.23,-13.85,1129,292,-4323,514.5054347826087,214.70108695652175,-158.46467391304304
15:27:39.091,69,124.74,17.29,-13.91,1141,256,-4326,526.5054347826087,178.70108695652175,-161.46467391304304
15:27:39.199,70,124.42,17.35,-13.99,1135,278,-4371,520.5054347826087,200.70108695652175,-206.46467391304304
15:27:39.267,74,124.11,17.42,-14.05,1143,331,-4416,528.5054347826087,253.70108695652175,-251.46467391304304
15:27:39.409,77,116.77,18.99,-16.69,1050,105,-4236,435.50543478260875,27.701086956521735,-71.46467391304304
15:27:39.518,80,116.68,19.04,-16.81,1005,117,-4198,390.50543478260875,39.701086956521735,-33.46467391304304
15:27:39.626,77,116.58,19.08,-16.94,995,127,-4243,380.50543478260875,49.701086956521735,-78.46467391304304
15:27:39.701,77,116.46,19.07,-17.05,1002,94,-4340,387.50543478260875,16.701086956521735,-175.46467391304304
15:27:39.841,75,115.31,19.17,-19.36,952,132,-4031,337.50543478260875,54.701086956521735,133.53532608695696
15:27:39.948,75,115.24,19.16,-19.47,956,79,-4097,341.50543478260875,1.7010869565217348,67.53532608695696
15:27:40.022,75,115.17,19.13,-19.57,980,51,-4218,365.50543478260875,-26.298913043478265,-53.46467391304304
15:27:40.135,75,115.14,19.11,-19.64,1030,17,-4288,415.50543478260875,-60.298913043478265,-123.46467391304304
15:27:40.206,78,115.13,19.11,-19.69,1046,-12,-4279,431.50543478260875,-89.29891304347827,-114.46467391304304
15:27:40.346,77,118.11,21.76,-19.6,920,-70,-4082,305.50543478260875,-147.29891304347825,82.53532608695696
15:27:40.452,82,118.26,21.8,-19.6,881,6,-4037,266.50543478260875,-71.29891304347827,127.53532608695696
15:27:40.554,84,118.39,21.89,-19.6,889,21,-4000,274.50543478260875,-56.298913043478265,164.53532608695696
15:27:40.626,82,118.52,21.97,-19.6,903,4,-4002,288.50543478260875,-73.29891304347827,162.53532608695696
15:27:40.735,82,118.65,22.01,-19.61,934,-9,-4037,319.50543478260875,-86.29891304347827,127.53532608695696
15:27:40.940,89,124.68,24.86,-19.42,1007,-6,-4056,392.50543478260875,-83.29891304347827,108.53532608695696
15:27:41.009,87,124.89,24.94,-19.41,992,29,-4140,377.50543478260875,-48.298913043478265,24.535326086956957
15:27:41.110,89,125.09,25.04,-19.38,980,6,-4136,365.50543478260875,-71.29891304347827,28.535326086956957
15:27:41.216,88,125.3,25.15,-19.37,975,-31,-4113,360.50543478260875,-108.29891304347827,51.53532608695696
15:27:41.288,94,125.53,25.24,-19.36,961,-42,-4136,346.50543478260875,-119.29891304347827,28.535326086956957
15:27:41.464,95,132.85,27.81,-18.5,998,-253,-4022,383.50543478260875,-330.29891304347825,142.53532608695696
15:27:41.535,98,133.16,27.88,-18.48,1007,-270,-4048,392.50543478260875,-347.29891304347825,116.53532608695696
15:27:41.636,96,133.51,27.95,-18.47,1019,-230,-4149,404.50543478260875,-307.29891304347825,15.535326086956957
15:27:41.740,99,133.84,28.05,-18.4,990,-152,-4185,375.50543478260875,-229.29891304347825,-20.464673913043043
15:27:41.889,104,142.24,30.9,-16.88,868,-140,-3928,253.50543478260875,-217.29891304347825,236.53532608695696
15:27:41.962,101,142.49,30.96,-16.9,888,-165,-3971,273.50543478260875,-242.29891304347825,193.53532608695696
15:27:42.067,105,142.76,31.03,-16.91,900,-138,-4029,285.50543478260875,-215.29891304347825,135.53532608695696
15:27:42.140,106,143.03,31.1,-16.9,900,-126,-4044,285.50543478260875,-203.29891304347825,120.53532608695696
15:27:42.250,106,143.3,31.15,-16.88,892,-142,-4032,277.50543478260875,-219.29891304347825,132.53532608695696
15:27:42.392,103,152.47,33.2,-16.44,862,-175,-3976,247.50543478260875,-252.29891304347825,188.53532608695696
15:27:42.495,104,152.77,33.28,-16.41,879,-191,-3986,264.50543478260875,-268.29891304347825,178.53532608695696
15:27:42.562,106,153.07,33.34,-16.37,880,-196,-3983,265.50543478260875,-273.29891304347825,181.53532608695696
15:27:42.668,106,153.37,33.38,-16.35,929,-233,-3965,314.50543478260875,-310.29891304347825,199.53532608695696
15:27:42.771,105,153.7,33.42,-16.32,965,-269,-3974,350.50543478260875,-346.29891304347825,190.53532608695696
15:27:42.913,108,164.21,35.23,-14.13,917,-230,-4037,302.50543478260875,-307.29891304347825,127.53532608695696
15:27:42.984,111,164.5,35.23,-14.09,920,-189,-4088,305.50543478260875,-266.29891304347825,76.53532608695696
15:27:43.089,106,164.79,35.23,-14.03,940,-186,-4117,325.50543478260875,-263.29891304347825,47.53532608695696
15:27:43.196,109,165.09,35.24,-13.95,961,-203,-4107,346.50543478260875,-280.29891304347825,57.53532608695696
15:27:43.296,106,165.4,35.26,-13.88,986,-219,-4072,371.50543478260875,-296.29891304347825,92.53532608695696
15:27:43.439,112,174.55,35.13,-11.24,1099,7,-4051,484.50543478260875,-70.29891304347827,113.53532608695696
15:27:43.509,112,174.88,35.12,-11.15,1062,23,-4007,447.50543478260875,-54.298913043478265,157.53532608695696
15:27:43.612,111,175.17,35.07,-11.09,1026,46,-4024,411.50543478260875,-31.298913043478265,140.53532608695696
15:27:43.684,116,175.4,34.98,-11.04,982,63,-4068,367.50543478260875,-14.298913043478265,96.53532608695696
15:27:43.790,111,175.65,34.9,-11.0,945,87,-4124,330.50543478260875,9.701086956521735,40.53532608695696
15:27:44.002,104,-174.92,32.76,-9.72,1163,-19,-4111,548.5054347826087,-96.29891304347827,53.53532608695696
15:27:44.104,98,-174.72,32.66,-9.75,1148,27,-4164,533.5054347826087,-50.298913043478265,0.5353260869569567
15:27:44.178,98,-174.55,32.51,-9.76,1173,49,-4218,558.5054347826087,-28.298913043478265,-53.46467391304304
15:27:44.285,89,-174.41,32.34,-9.79,1167,67,-4271,552.5054347826087,-10.298913043478265,-106.46467391304304
15:27:44.352,90,-174.25,32.19,-9.79,1209,65,-4284,594.5054347826087,-12.298913043478265,-119.46467391304304
15:27:44.524,86,-169.12,27.91,-9.65,1149,131,-4232,534.5054347826087,53.701086956521735,-67.46467391304304
15:27:44.596,87,-168.89,27.87,-9.62,1055,98,-4117,440.50543478260875,20.701086956521735,47.53532608695696
15:27:44.701,83,-168.67,27.85,-9.63,1009,77,-4091,394.50543478260875,-0.2989130434782652,73.53532608695696
15:27:44.773,86,-168.51,27.79,-9.67,1024,92,-4082,409.50543478260875,14.701086956521735,82.53532608695696
15:27:44.948,85,-169.34,23.5,-12.63,1273,300,-4301,658.5054347826087,222.70108695652175,-136.46467391304304
15:27:45.022,85,-169.43,23.33,-12.75,1316,256,-4222,701.5054347826087,178.70108695652175,-57.46467391304304
15:27:45.127,84,-169.53,23.14,-12.89,1358,289,-4230,743.5054347826087,211.70108695652175,-65.46467391304304
15:27:45.201,85,-169.63,22.92,-13.0,1420,325,-4277,805.5054347826087,247.70108695652175,-112.46467391304304
15:27:45.308,86,-169.74,22.67,-13.09,1498,375,-4331,883.5054347826087,297.70108695652175,-166.46467391304304
15:27:45.451,83,-172.35,17.95,-15.64,1685,389,-4332,1070.5054347826087,311.70108695652175,-167.46467391304304
15:27:45.562,85,-172.41,17.8,-15.76,1607,427,-4365,992.5054347826087,349.70108695652175,-200.46467391304304
15:27:45.634,83,-172.44,17.71,-15.85,1530,477,-4440,915.5054347826087,399.70108695652175,-275.46467391304304
15:27:45.741,82,-172.45,17.65,-15.89,1488,534,-4525,873.5054347826087,456.70108695652175,-360.46467391304304
