timestamp,d,y,p,r,a_x,a_y,a_z
15:30:53.516,37,-33.00,21.95,-5.32,-898,75,-4160
15:30:53.655,35,-35.23,19.37,-6.78,-1246,41,-4523
15:30:53.729,35,-35.43,19.20,-6.81,-1258,59,-4567
15:30:53.838,35,-35.63,19.00,-6.83,-1266,80,-4535
15:30:53.948,36,-35.82,18.82,-6.82,-1278,172,-4459
15:30:54.018,39,-35.99,18.64,-6.82,-1272,271,-4365
15:30:54.163,37,-46.14,16.34,-9.86,-1138,-235,-4273
15:30:54.271,42,-46.64,16.14,-9.85,-1079,-260,-4162
15:30:54.340,44,-47.18,15.94,-9.90,-1038,-263,-4080
15:30:54.446,44,-47.76,15.75,-10.00,-1074,-272,-4110
15:30:54.551,42,-48.32,15.56,-10.07,-1167,-252,-4190
15:30:54.734,42,-60.45,14.42,-10.86,-1243,-124,-4280
15:30:54.842,45,-60.65,14.52,-10.87,-1228,-189,-4281
15:30:54.915,51,-60.87,14.59,-10.89,-1248,-194,-4310
15:30:55.019,49,-61.13,14.62,-10.92,-1273,-152,-4325
