timestamp,d,y,p,r,a_x,a_y,a_z
15:27:30.575,97,63.77,10.41,-13.09,744,-869,-4266
15:27:30.643,95,63.60,10.47,-13.14,771,-885,-4352
15:27:30.857,94,60.99,12.07,-14.55,723,-710,-4245
15:27:30.960,96,61.03,12.17,-14.58,757,-761,-4258
15:27:31.032,93,61.05,12.20,-14.59,711,-861,-4270
15:27:31.141,93,61.02,12.10,-14.61,663,-946,-4339
15:27:31.216,89,60.99,11.95,-14.64,697,-935,-4421
15:27:31.358,93,62.59,14.63,-14.81,630,-806,-4187
15:27:31.467,93,62.72,14.70,-14.82,636,-811,-4162
15:27:31.574,93,62.85,14.79,-14.82,683,-778,-4171
15:27:31.643,90,62.98,14.92,-14.82,697,-750,-4180
15:27:31.778,94,66.67,17.50,-15.46,565,-637,-4197
15:27:31.884,97,66.85,17.63,-15.44,550,-594,-4092
15:27:31.992,95,67.03,17.79,-15.44,541,-568,-4021
15:27:32.063,99,67.18,17.92,-15.48,524,-603,-3971
15:27:32.170,93,67.30,18.00,-15.55,520,-624,-3967
15:27:32.311,90,72.56,21.07,-15.67,644,-448,-4100
15:27:32.421,94,72.72,21.17,-15.65,603,-472,-4080
15:27:32.490,98,72.86,21.26,-15.66,591,-483,-4073
15:27:32.592,99,73.02,21.35,-15.66,595,-498,-4069
15:27:32.703,101,73.17,21.45,-15.65,580,-532,-4061
15:27:32.844,101,79.34,23.91,-15.75,550,-792,-4446
15:27:32.917,99,79.62,23.95,-15.71,561,-757,-4444
15:27:33.020,100,79.90,24.01,-15.65,550,-749,-4398
15:27:33.124,103,80.19,24.08,-15.59,526,-744,-4322
15:27:33.267,101,87.26,26.07,-14.49,402,-663,-4022
15:27:33.339,102,87.50,26.14,-14.47,436,-680,-4075
15:27:33.443,103,87.75,26.20,-14.43,434,-721,-4120
15:27:33.516,105,87.99,26.25,-14.39,439,-732,-4143
15:27:33.618,110,88.24,26.32,-14.34,448,-738,-4142
15:27:33.767,108,95.40,28.65,-13.33,491,-793,-4164
15:27:33.872,110,95.65,28.69,-13.29,516,-796,-4210
15:27:33.942,113,95.92,28.74,-13.22,533,-790,-4213
15:27:34.044,108,96.19,28.80,-13.16,529,-796,-4157
15:27:34.149,109,96.45,28.85,-13.11,514,-805,-4103
15:27:34.292,110,104.93,30.07,-10.98,427,-722,-4031
15:27:34.394,110,105.21,30.13,-10.90,417,-715,-4014
15:27:34.461,108,105.47,30.19,-10.82,432,-691,-4012
15:27:34.566,110,105.74,30.23,-10.75,426,-674,-4003
15:27:34.673,110,105.99,30.28,-10.69,425,-646,-4008
15:27:34.817,110,113.78,31.51,-7.83,674,-598,-4072
15:27:34.885,108,114.00,31.56,-7.76,682,-589,-4097
15:27:34.985,104,114.24,31.58,-7.69,688,-537,-4152
15:27:35.093,107,114.45,31.61,-7.60,695,-528,-4200
15:27:35.165,107,114.67,31.63,-7.49,689,-574,-4221
15:27:35.341,107,123.75,32.90,-3.67,688,-521,-4049
15:27:35.412,110,124.07,32.90,-3.58,696,-527,-4066
15:27:35.525,105,124.40,32.91,-3.49,726,-486,-4119
15:27:35.600,101,124.74,32.93,-3.36,750,-467,-4161
15:27:35.704,101,125.07,32.94,-3.22,738,-470,-4152
15:27:35.847,98,135.98,31.00,-0.17,627,-415,-4037
15:27:35.917,90,136.23,30.88,-0.18,603,-328,-4051
15:27:36.024,87,136.49,30.80,-0.16,634,-331,-4102
15:27:36.131,87,136.76,30.68,-0.13,685,-376,-4131
15:27:36.203,82,137.02,30.52,-0.11,735,-418,-4145
15:27:36.344,76,145.05,26.88,0.67,880,-487,-4243
15:27:36.449,73,145.24,26.78,0.71,906,-489,-4231
15:27:36.557,74,145.43,26.68,0.74,945,-537,-4190
15:27:36.627,73,145.62,26.56,0.76,993,-609,-4152
15:27:36.798,72,148.60,23.47,-0.26,1084,-444,-4362
15:27:36.868,73,148.70,23.44,-0.30,1095,-515,-4354
15:27:36.975,78,148.83,23.37,-0.35,1122,-561,-4349
15:27:37.076,74,148.93,23.29,-0.40,1110,-616,-4282
15:27:37.145,76,149.04,23.19,-0.48,1065,-662,-4221
15:27:37.289,79,150.29,22.03,-4.14,988,-438,-4260
15:27:37.394,75,150.25,21.98,-4.22,1052,-492,-4292
15:27:37.496,75,150.24,21.87,-4.29,1110,-516,-4341
15:27:37.567,71,150.24,21.74,-4.36,1099,-490,-4380
15:27:37.673,69,150.24,21.65,-4.40,1044,-402,-4376
15:27:37.817,67,148.18,18.69,-7.06,1135,-158,-4220
15:27:37.919,65,148.02,18.60,-7.20,1129,-98,-4227
15:27:37.992,65,147.83,18.54,-7.34,1118,-29,-4271
15:27:38.092,65,147.62,18.47,-7.46,1124,41,-4362
15:27:38.195,63,147.39,18.38,-7.53,1120,84,-4396
15:27:38.338,65,138.93,17.90,-10.00,1222,-105,-4200
15:27:38.409,64,138.58,17.87,-10.15,1263,-106,-4235
15:27:38.517,67,138.23,17.81,-10.30,1307,-82,-4312
15:27:38.627,64,137.86,17.71,-10.41,1344,-96,-4321
15:27:38.700,67,137.50,17.60,-10.50,1315,-148,-4257
15:27:38.915,67,125.38,17.16,-13.81,1091,317,-4280
15:27:38.983,67,125.06,17.23,-13.85,1129,292,-4323
15:27:39.091,69,124.74,17.29,-13.91,1141,256,-4326
15:27:39.199,70,124.42,17.35,-13.99,1135,278,-4371
15:27:39.267,74,124.11,17.42,-14.05,1143,331,-4416
15:27:39.409,77,116.77,18.99,-16.69,1050,105,-4236
15:27:39.518,80,116.68,19.04,-16.81,1005,117,-4198
15:27:39.626,77,116.58,19.08,-16.94,995,127,-4243
15:27:39.701,77,116.46,19.07,-17.05,1002,94,-4340
15:27:39.841,75,115.31,19.17,-19.36,952,132,-4031
15:27:39.948,75,115.24,19.16,-19.47,956,79,-4097
15:27:40.022,75,115.17,19.13,-19.57,980,51,-4218
15:27:40.135,75,115.14,19.11,-19.64,1030,17,-4288
15:27:40.206,78,115.13,19.11,-19.69,1046,-12,-4279
15:27:40.346,77,118.11,21.76,-19.60,920,-70,-4082
15:27:40.452,82,118.26,21.80,-19.60,881,6,-4037
15:27:40.554,84,118.39,21.89,-19.60,889,21,-4000
15:27:40.626,82,118.52,21.97,-19.60,903,4,-4002
15:27:40.735,82,118.65,22.01,-19.61,934,-9,-4037
15:27:40.940,89,124.68,24.86,-19.42,1007,-6,-4056
15:27:41.009,87,124.89,24.94,-19.41,992,29,-4140
15:27:41.110,89,125.09,25.04,-19.38,980,6,-4136
15:27:41.216,88,125.30,25.15,-19.37,975,-31,-4113
15:27:41.288,94,125.53,25.24,-19.36,961,-42,-4136
15:27:41.464,95,132.85,27.81,-18.50,998,-253,-4022
15:27:41.535,98,133.16,27.88,-18.48,1007,-270,-4048
15:27:41.636,96,133.51,27.95,-18.47,1019,-230,-4149
15:27:41.740,99,133.84,28.05,-18.40,990,-152,-4185
15:27:41.889,104,142.24,30.90,-16.88,868,-140,-3928
15:27:41.962,101,142.49,30.96,-16.90,888,-165,-3971
15:27:42.067,105,142.76,31.03,-16.91,900,-138,-4029
15:27:42.140,106,143.03,31.10,-16.90,900,-126,-4044
15:27:42.250,106,143.30,31.15,-16.88,892,-142,-4032
15:27:42.392,103,152.47,33.20,-16.44,862,-175,-3976
15:27:42.495,104,152.77,33.28,-16.41,879,-191,-3986
15:27:42.562,106,153.07,33.34,-16.37,880,-196,-3983
15:27:42.668,106,153.37,33.38,-16.35,929,-233,-3965
15:27:42.771,105,153.70,33.42,-16.32,965,-269,-3974
15:27:42.913,108,164.21,35.23,-14.13,917,-230,-4037
15:27:42.984,111,164.50,35.23,-14.09,920,-189,-4088
15:27:43.089,106,164.79,35.23,-14.03,940,-186,-4117
15:27:43.196,109,165.09,35.24,-13.95,961,-203,-4107
15:27:43.296,106,165.40,35.26,-13.88,986,-219,-4072
15:27:43.439,112,174.55,35.13,-11.24,1099,7,-4051
15:27:43.509,112,174.88,35.12,-11.15,1062,23,-4007
15:27:43.612,111,175.17,35.07,-11.09,1026,46,-4024
15:27:43.684,116,175.40,34.98,-11.04,982,63,-4068
15:27:43.790,111,175.65,34.90,-11.00,945,87,-4124
15:27:44.002,104,-174.92,32.76,-9.72,1163,-19,-4111
15:27:44.104,98,-174.72,32.66,-9.75,1148,27,-4164
15:27:44.178,98,-174.55,32.51,-9.76,1173,49,-4218
15:27:44.285,89,-174.41,32.34,-9.79,1167,67,-4271
15:27:44.352,90,-174.25,32.19,-9.79,1209,65,-4284
15:27:44.524,86,-169.12,27.91,-9.65,1149,131,-4232
15:27:44.596,87,-168.89,27.87,-9.62,1055,98,-4117
15:27:44.701,83,-168.67,27.85,-9.63,1009,77,-4091
15:27:44.773,86,-168.51,27.79,-9.67,1024,92,-4082
15:27:44.948,85,-169.34,23.50,-12.63,1273,300,-4301
15:27:45.022,85,-169.43,23.33,-12.75,1316,256,-4222
15:27:45.127,84,-169.53,23.14,-12.89,1358,289,-4230
15:27:45.201,85,-169.63,22.92,-13.00,1420,325,-4277
15:27:45.308,86,-169.74,22.67,-13.09,1498,375,-4331
15:27:45.451,83,-172.35,17.95,-15.64,1685,389,-4332
15:27:45.562,85,-172.41,17.80,-15.76,1607,427,-4365
15:27:45.634,83,-172.44,17.71,-15.85,1530,477,-4440
15:27:45.741,82,-172.45,17.65,-15.89,1488,534,-4525
15:27:45.812,82,-172.46,17.60,-15.89,1467,542,-4528
15:27:45.988,79,-176.50,14.27,-17.90,1326,662,-4375
15:27:46.055,78,-176.74,14.13,-17.95,1351,671,-4392
15:27:46.157,75,-176.97,13.99,-17.99,1337,669,-4386
15:27:46.261,75,-177.20,13.87,-18.02,1314,679,-4374
15:27:46.330,74,-177.45,13.74,-18.06,1306,643,-4268
15:27:46.508,76,172.51,11.54,-19.30,1137,768,-4455
15:27:46.575,70,172.14,11.50,-19.35,1148,750,-4491
15:27:46.685,70,171.76,11.44,-19.39,1183,746,-4472
15:27:46.752,66,171.37,11.36,-19.45,1213,705,-4383
15:27:46.856,66,171.01,11.30,-19.53,1176,707,-4356
15:27:47.065,69,160.33,10.98,-21.32,829,753,-4223
15:27:47.136,68,160.03,10.99,-21.42,777,779,-4196
15:27:47.243,71,159.70,11.00,-21.54,750,813,-4201
15:27:47.348,69,159.34,10.99,-21.63,767,832,-4234
15:27:47.419,67,158.98,10.99,-21.72,831,821,-4280
15:27:47.589,67,152.55,11.10,-23.60,766,890,-4279
15:27:47.657,71,152.37,11.09,-23.68,814,860,-4250
15:27:47.764,62,152.24,11.10,-23.75,906,825,-4247
15:27:47.868,64,152.16,11.13,-23.85,952,799,-4281
15:27:48.009,67,152.48,13.34,-24.83,950,799,-4339
15:27:48.081,70,152.58,13.45,-24.87,953,773,-4409
15:27:48.186,72,152.73,13.59,-24.88,934,781,-4467
15:27:48.287,72,152.88,13.75,-24.85,858,817,-4417
15:27:48.359,70,153.02,13.90,-24.83,787,835,-4351
15:27:48.504,81,158.65,18.25,-24.21,841,599,-3912
15:27:48.611,76,158.93,18.42,-24.20,836,617,-3956
15:27:48.712,80,159.22,18.65,-24.18,868,624,-3986
15:27:48.779,81,159.51,18.84,-24.17,922,588,-4008
15:27:48.885,84,159.79,18.96,-24.20,924,558,-4057
15:27:49.069,82,170.51,24.20,-22.65,700,739,-4219
15:27:49.170,85,170.87,24.44,-22.53,697,718,-4166
15:27:49.276,86,171.19,24.61,-22.44,697,681,-4114
15:27:49.347,90,171.47,24.71,-22.41,699,655,-4085
15:27:49.452,88,171.75,24.80,-22.39,676,648,-4106
15:27:49.593,94,-177.92,28.98,-20.79,961,433,-4031
15:27:49.702,98,-177.56,29.08,-20.74,984,439,-4039
15:27:49.773,97,-177.16,29.22,-20.69,1008,446,-4058
15:27:49.877,97,-176.76,29.34,-20.64,1007,462,-4081
15:27:50.019,100,-167.67,31.78,-18.98,798,477,-4003
15:27:50.122,98,-167.32,31.90,-18.85,820,447,-3953
15:27:50.227,96,-166.97,32.02,-18.74,812,419,-3931
15:27:50.299,102,-166.59,32.17,-18.64,691,426,-3948
15:27:50.406,96,-166.24,32.34,-18.51,666,435,-3991
15:27:50.545,100,-155.83,35.19,-14.01,797,573,-3952
15:27:50.653,103,-155.44,35.31,-13.91,781,577,-3969
15:27:50.720,101,-155.06,35.41,-13.79,798,580,-4000
15:27:50.822,103,-154.71,35.46,-13.69,800,587,-3998
15:27:50.923,103,-154.39,35.47,-13.60,771,597,-3994
15:27:51.064,101,-144.92,36.12,-10.19,842,646,-4091
15:27:51.164,98,-144.69,36.00,-10.12,852,665,-4104
15:27:51.236,93,-144.47,35.88,-10.07,756,671,-4102
15:27:51.344,91,-144.23,35.79,-10.00,671,687,-4133
15:27:51.419,91,-144.01,35.71,-9.91,636,678,-4125
15:27:51.591,95,-139.31,33.06,-9.29,788,732,-4068
15:27:51.664,92,-139.24,32.95,-9.32,883,755,-4048
15:27:51.770,88,-139.21,32.79,-9.38,988,775,-4055
15:27:51.843,86,-139.16,32.63,-9.47,954,774,-4110
15:27:51.948,85,-139.06,32.52,-9.52,842,772,-4164
15:27:52.091,84,-137.10,28.92,-10.94,807,792,-4200
15:27:52.195,80,-137.05,28.80,-10.98,848,781,-4181
15:27:52.265,81,-137.03,28.66,-11.05,917,794,-4185
15:27:52.372,80,-137.02,28.49,-11.14,1020,821,-4196
15:27:52.515,79,-134.32,26.21,-11.83,1035,958,-4322
15:27:52.619,80,-134.24,26.09,-11.87,964,944,-4357
15:27:52.725,79,-134.15,26.01,-11.88,914,906,-4341
15:27:52.798,78,-134.03,25.97,-11.89,874,877,-4323
15:27:52.903,82,-133.90,25.95,-11.91,870,860,-4312
15:27:53.043,81,-133.53,23.56,-14.23,788,1109,-4349
15:27:53.117,79,-133.62,23.43,-14.32,842,1110,-4318
15:27:53.222,80,-133.70,23.31,-14.44,845,1086,-4334
15:27:53.324,85,-133.77,23.23,-14.58,834,1080,-4386
15:27:53.397,86,-133.83,23.16,-14.71,-28448,1129,-10458
15:27:53.541,79,-139.69,19.25,-19.04,661,1057,-4356
15:27:53.646,80,-139.96,19.13,-19.13,708,1029,-4234
15:27:53.752,79,-140.22,19.02,-19.25,784,1051,-4172
15:27:53.820,78,-140.50,18.87,-19.40,838,1089,-4179
15:27:53.927,72,-140.76,18.70,-19.55,850,1142,-4291
15:27:54.064,69,-147.27,16.07,-21.92,451,1157,-4229
15:27:54.169,66,-147.57,15.95,-22.02,471,1095,-3954
15:27:54.272,65,-147.88,15.86,-22.22,467,1085,-3898
15:27:54.344,57,-148.21,15.75,-22.43,464,1125,-4037
15:27:54.453,58,-148.55,15.62,-22.59,453,1168,-4290
15:27:54.593,56,-156.78,13.95,-22.67,97,1170,-4227
15:27:54.698,56,-157.06,13.94,-22.70,146,1205,-4273
15:27:54.769,59,-157.34,13.92,-22.70,161,1232,-4345
15:27:54.869,57,-157.59,13.92,-22.68,183,1244,-4365
15:27:54.970,55,-157.83,13.90,-22.64,197,1243,-4284
15:27:55.111,51,-167.11,13.00,-24.20,193,1246,-4372
15:27:55.219,54,-167.34,12.99,-24.25,84,1205,-4267
15:27:55.286,55,-167.62,12.94,-24.35,42,1182,-4193
15:27:55.389,55,-167.93,12.85,-24.45,40,1195,-4173
15:27:55.499,53,-168.24,12.75,-24.55,61,1227,-4219
15:27:55.643,58,-172.80,12.81,-24.82,598,1301,-4236
15:27:55.715,54,-172.83,12.86,-24.87,609,1266,-4166
15:27:55.819,58,-172.88,12.88,-24.96,609,1293,-4230
15:27:55.893,59,-172.91,12.91,-25.03,577,1341,-4346
15:27:55.993,61,-172.86,13.01,-25.04,503,1372,-4444
15:27:56.133,64,-170.88,15.92,-24.70,202,1191,-4273
15:27:56.236,69,-170.77,16.01,-24.61,219,1186,-4239
15:27:56.341,69,-170.64,16.14,-24.53,202,1171,-4102
15:27:56.413,71,-170.52,16.29,-24.52,194,1130,-3903
15:27:56.517,71,-170.40,16.47,-24.60,154,1098,-3824
15:27:56.693,75,-163.55,21.18,-23.02,-6,1131,-4021
15:27:56.798,80,-163.33,21.30,-23.00,-61,1144,-4110
15:27:56.911,81,-163.09,21.45,-22.93,-42,1163,-4201
15:27:56.981,85,-162.82,21.64,-22.83,-49,1156,-4215
15:27:57.086,87,-162.54,21.85,-22.71,-34,1163,-4161
15:27:57.220,88,-153.36,27.06,-20.91,272,1017,-4166
15:27:57.326,96,-153.03,27.15,-20.87,254,1021,-4162
15:27:57.432,97,-152.65,27.29,-20.78,276,1006,-4129
15:27:57.501,100,-152.26,27.42,-20.71,279,960,-4052
15:27:57.643,105,-142.73,32.17,-18.27,386,1022,-3990
15:27:57.748,101,-142.37,32.32,-18.13,540,1021,-3937
15:27:57.856,105,-137.47,34.47,-38.87,8265,-9119,-3824
15:27:57.927,104,-26.40,-38.64,15.88,13185,31606,3056
15:27:58.064,102,-132.12,34.52,-14.38,438,931,-4045
15:27:58.170,108,-131.68,34.67,-14.24,497,948,-4052
15:27:58.271,108,-131.29,34.75,-14.10,520,999,-4105
15:27:58.372,107,-130.94,34.75,-13.98,512,1017,-4135
15:27:58.444,105,-130.60,34.71,-13.85,499,1000,-4164
15:27:58.586,109,-120.15,34.99,-10.20,480,961,-4133
15:27:58.691,112,-119.80,35.00,-10.12,480,978,-4149
15:27:58.798,110,-119.44,35.02,-10.00,479,989,-4155
15:27:58.865,106,-119.10,35.01,-9.88,456,949,-4134
15:27:59.004,98,-111.51,32.84,-7.29,333,1316,-4400
15:27:59.110,94,-111.25,32.61,-7.19,319,1321,-4419
15:27:59.210,91,-110.96,32.42,-7.06,273,1260,-4394
15:27:59.314,89,-110.64,32.27,-6.91,257,1191,-4360
15:27:59.382,84,-110.35,32.11,-6.76,251,1154,-4330
