timestamp,d,y,p,r,a_x,a_y,a_z,a_x_calibration,a_y_calibration,a_z_calibration
15:18:56.697,63,-122.36,16.95,-2.79,2,305,-3963,715.8951310861423,93.97752808988764,139.11235955056145
15:18:56.800,67,-122.37,16.97,-2.89,-47,273,-3987,666.8951310861423,61.97752808988764,115.11235955056145
15:18:56.871,66,-122.4,16.98,-2.98,-74,279,-4041,639.8951310861423,67.97752808988764,61.11235955056145
15:18:57.016,66,-123.56,18.61,-4.25,-198,471,-4132,515.8951310861423,259.97752808988764,-29.88764044943855
15:18:57.121,70,-123.61,18.76,-4.33,-235,452,-4234,478.8951310861423,240.97752808988764,-131.88764044943855
15:18:57.232,76,-123.67,18.9,-4.37,-239,458,-4276,474.8951310861423,246.97752808988764,-173.88764044943855
15:18:57.300,71,-123.73,19.01,-4.38,-212,462,-4269,501.8951310861423,250.97752808988764,-166.88764044943855
15:18:57.402,68,-123.78,19.16,-4.39,-201,461,-4196,512.8951310861423,249.97752808988764,-93.88764044943855
15:18:57.539,72,-126.46,22.44,-6.91,-108,705,-4020,605.8951310861423,493.97752808988764,82.11235955056145
15:18:57.647,75,-126.48,22.52,-6.99,-61,716,-3990,652.8951310861423,504.97752808988764,112.11235955056145
15:18:57.721,71,-126.49,22.57,-7.11,-36,729,-3998,677.8951310861423,517.9775280898876,104.11235955056145
15:18:57.828,70,-126.51,22.61,-7.25,-49,751,-4107,664.8951310861423,539.9775280898876,-4.88764044943855
15:18:57.939,69,-126.5,22.65,-7.36,-120,752,-4233,593.8951310861423,540.9775280898876,-130.88764044943855
15:18:58.078,69,-123.12,23.73,-9.09,-212,769,-4148,501.8951310861423,557.9775280898876,-45.88764044943855
15:18:58.149,71,-122.88,23.72,-9.1,-181,808,-4137,532.8951310861423,596.9775280898876,-34.88764044943855
15:18:58.255,70,-122.63,23.68,-9.11,-186,857,-4153,527.8951310861423,645.9775280898876,-50.88764044943855
15:18:58.361,67,-122.36,23.66,-9.11,-217,898,-4203,496.8951310861423,686.9775280898876,-100.88764044943855
15:18:58.501,67,-113.56,23.26,-7.61,-322,849,-4242,391.8951310861423,637.9775280898876,-139.88764044943855
15:18:58.568,68,-113.15,23.21,-7.48,-334,901,-4200,379.8951310861423,689.9775280898876,-97.88764044943855
15:18:58.675,65,-112.72,23.17,-7.36,-329,871,-4158,384.8951310861423,659.9775280898876,-55.88764044943855
15:18:58.779,63,-112.28,23.17,-7.25,-351,773,-4163,362.8951310861423,561.9775280898876,-60.88764044943855
15:18:58.855,64,-111.84,23.24,-7.13,-384,680,-4143,329.8951310861423,468.97752808988764,-40.88764044943855
15:18:59.000,64,-108.7,23.24,-5.65,-72,503,-3901,641.8951310861423,291.97752808988764,201.11235955056145
15:18:59.100,64,-108.88,23.19,-5.7,-109,481,-3910,604.8951310861423,269.97752808988764,192.11235955056145
15:18:59.208,68,-109.06,23.19,-5.75,-141,515,-3968,572.8951310861423,303.97752808988764,134.11235955056145
15:18:59.284,65,-109.21,23.23,-5.76,-145,613,-4048,568.8951310861423,401.97752808988764,54.11235955056145
15:18:59.388,70,-109.33,23.25,-5.75,-114,655,-4068,599.8951310861423,443.97752808988764,34.11235955056145
15:18:59.527,67,-115.21,25.53,-7.49,-199,805,-4170,514.8951310861423,593.9775280898876,-67.88764044943855
15:18:59.598,66,-115.35,25.6,-7.54,-148,898,-4220,565.8951310861423,686.9775280898876,-117.88764044943855
15:18:59.702,73,-115.49,25.58,-7.6,-130,993,-4285,583.8951310861423,781.9775280898876,-182.88764044943855
15:18:59.803,70,-115.61,25.52,-7.64,-145,1028,-4336,568.8951310861423,816.9775280898876,-233.88764044943855
15:18:59.907,65,-115.68,25.48,-7.66,-211,972,-4362,502.8951310861423,760.9775280898876,-259.88764044943855
15:19:00.043,70,-112.28,26.47,-8.21,-548,917,-4094,165.89513108614233,705.9775280898876,8.11235955056145
15:19:00.148,70,-112.09,26.47,-8.22,-600,865,-4176,113.89513108614233,653.9775280898876,-73.88764044943855
15:19:00.217,65,-111.91,26.46,-8.19,-599,805,-4217,114.89513108614233,593.9775280898876,-114.88764044943855
15:19:00.326,69,-111.72,26.48,-8.14,-587,770,-4223,126.89513108614233,558.9775280898876,-120.88764044943855
15:19:00.430,66,-111.55,26.5,-8.09,-539,822,-4184,174.89513108614233,610.9775280898876,-81.88764044943855
15:19:00.566,68,-102.44,25.73,-6.25,-572,957,-4131,141.89513108614233,745.9775280898876,-28.88764044943855
15:19:00.634,66,-102.06,25.7,-6.16,-587,918,-4150,126.89513108614233,706.9775280898876,-47.88764044943855
15:19:00.742,61,-101.69,25.69,-6.07,-600,848,-4153,113.89513108614233,636.9775280898876,-50.88764044943855
15:19:00.850,64,-101.32,25.69,-5.99,-610,813,-4187,103.89513108614233,601.9775280898876,-84.88764044943855
15:19:00.994,60,-97.02,24.63,-4.51,-434,619,-4203,279.8951310861423,407.97752808988764,-100.88764044943855
15:19:01.063,61,-97.06,24.61,-4.51,-455,594,-4235,258.8951310861423,382.97752808988764,-132.88764044943855
15:19:01.172,63,-97.12,24.58,-4.52,-464,556,-4260,249.89513108614233,344.97752808988764,-157.88764044943855
15:19:01.277,70,-97.21,24.54,-4.54,-476,555,-4321,237.89513108614233,343.97752808988764,-218.88764044943855
15:19:01.349,64,-97.32,24.47,-4.52,-455,575,-4359,258.8951310861423,363.97752808988764,-256.88764044943855
15:19:01.486,71,-105.45,25.33,-6.75,-288,1236,-4458,425.8951310861423,1024.9775280898875,-355.88764044943855
15:19:01.592,70,-105.6,25.44,-6.83,-265,1313,-4410,448.8951310861423,1101.9775280898875,-307.88764044943855
15:19:01.697,68,-105.73,25.51,-6.91,-258,1376,-4322,455.8951310861423,1164.9775280898875,-219.88764044943855
15:19:01.767,67,-105.85,25.54,-6.99,-240,1415,-4223,473.8951310861423,1203.9775280898875,-120.88764044943855
15:19:01.873,72,-105.96,25.55,-7.1,-237,1430,-4166,476.8951310861423,1218.9775280898875,-63.88764044943855
15:19:02.010,72,-103.26,26.27,-9.04,-679,1143,-4041,34.89513108614233,931.9775280898876,61.11235955056145
15:19:02.117,74,-103.02,26.25,-9.08,-730,1171,-4124,-16.104868913857672,959.9775280898876,-21.88764044943855
15:19:02.189,70,-102.73,26.28,-9.08,-752,1218,-4188,-38.10486891385767,1006.9775280898876,-85.88764044943855
15:19:02.292,66,-102.41,26.32,-9.06,-740,1250,-4209,-26.104868913857672,1038.9775280898875,-106.88764044943855
15:19:02.395,63,-102.07,26.33,-9.04,-731,1243,-4233,-17.104868913857672,1031.9775280898875,-130.88764044943855
15:19:02.536,65,-90.52,25.91,-6.33,-697,704,-4234,16.895131086142328,492.97752808988764,-131.88764044943855
15:19:02.609,66,-90.06,25.99,-6.19,-667,573,-4185,46.89513108614233,361.97752808988764,-82.88764044943855
15:19:02.718,63,-89.63,26.11,-6.07,-663,520,-4153,50.89513108614233,308.97752808988764,-50.88764044943855
15:19:02.828,64,-89.21,26.2,-5.93,-655,488,-4115,58.89513108614233,276.97752808988764,-12.88764044943855
15:19:02.900,60,-88.83,26.25,-5.82,-615,447,-4052,98.89513108614233,235.97752808988764,50.11235955056145
15:19:03.117,64,-88.8,25.21,-5.8,-366,543,-4187,347.8951310861423,331.97752808988764,-84.88764044943855
15:19:03.185,62,-89.04,25.31,-5.78,-350,549,-4154,363.8951310861423,337.97752808988764,-51.88764044943855
15:19:03.292,68,-89.29,25.41,-5.79,-351,540,-4083,362.8951310861423,328.97752808988764,19.11235955056145
15:19:03.366,73,-89.58,25.47,-5.81,-368,529,-4013,345.8951310861423,317.97752808988764,89.11235955056145
15:19:03.476,69,-89.89,25.5,-5.87,-369,548,-4017,344.8951310861423,336.97752808988764,85.11235955056145
15:19:03.618,72,-94.35,27.37,-8.76,-587,988,-4467,126.89513108614233,776.9775280898876,-364.88764044943855
15:19:03.724,67,-94.27,27.36,-8.78,-593,928,-4458,120.89513108614233,716.9775280898876,-355.88764044943855
15:19:03.793,65,-94.18,27.37,-8.8,-581,928,-4423,132.89513108614233,716.9775280898876,-320.88764044943855
15:19:03.896,65,-94.07,27.41,-8.84,-577,896,-4425,136.89513108614233,684.9775280898876,-322.88764044943855
15:19:04.045,72,-87.34,28.3,-8.5,-961,976,-3978,-247.10486891385767,764.9775280898876,124.11235955056145
15:19:04.145,69,-86.97,28.32,-8.51,-981,894,-4010,-267.1048689138577,682.9775280898876,92.11235955056145
15:19:04.217,78,-86.59,28.34,-8.5,-996,838,-4072,-282.1048689138577,626.9775280898876,30.11235955056145
15:19:04.327,74,-86.23,28.37,-8.47,-998,847,-4149,-284.1048689138577,635.9775280898876,-46.88764044943855
15:19:04.401,69,-85.85,28.37,-8.42,-994,873,-4178,-280.1048689138577,661.9775280898876,-75.88764044943855
15:19:04.543,65,-76.08,27.55,-6.04,-480,164,-4141,233.89513108614233,-47.02247191011236,-38.88764044943855
15:19:04.651,66,-76.07,27.47,-6.0,-447,193,-4042,266.8951310861423,-18.02247191011236,60.11235955056145
15:19:04.752,63,-76.08,27.4,-5.99,-443,263,-3961,270.8951310861423,51.97752808988764,141.11235955056145
15:19:04.824,65,-76.12,27.33,-6.01,-508,385,-3977,205.89513108614233,173.97752808988764,125.11235955056145
15:19:04.930,66,-76.14,27.25,-6.0,-552,452,-4045,161.89513108614233,240.97752808988764,57.11235955056145
15:19:05.072,64,-80.9,26.93,-6.23,-422,508,-4072,291.8951310861423,296.97752808988764,30.11235955056145
15:19:05.180,69,-81.22,26.97,-6.29,-421,612,-3983,292.8951310861423,400.97752808988764,119.11235955056145
15:19:05.254,73,-81.54,27.0,-6.39,-438,705,-3962,275.8951310861423,493.97752808988764,140.11235955056145
15:19:05.361,68,-81.85,27.04,-6.48,-423,753,-3925,290.8951310861423,541.9775280898876,177.11235955056145
15:19:05.506,68,-84.6,28.5,-10.09,-916,964,-4154,-202.10486891385767,752.9775280898876,-51.88764044943855
15:19:05.609,75,-84.49,28.53,-10.16,-896,1003,-4023,-182.10486891385767,791.9775280898876,79.11235955056145
15:19:05.676,72,-84.41,28.48,-10.28,-919,996,-4029,-205.10486891385767,784.9775280898876,73.11235955056145
15:19:05.775,69,-84.32,28.41,-10.4,-960,935,-4145,-246.10486891385767,723.9775280898876,-42.88764044943855
15:19:05.876,69,-84.2,28.37,-10.48,-1002,894,-4287,-288.1048689138577,682.9775280898876,-184.88764044943855
15:19:06.018,75,-75.9,28.08,-10.78,-1011,625,-4223,-297.1048689138577,413.97752808988764,-120.88764044943855
15:19:06.120,71,-75.46,28.08,-10.71,-991,600,-4241,-277.1048689138577,388.97752808988764,-138.88764044943855
15:19:06.196,70,-75.02,28.08,-10.63,-975,599,-4289,-261.1048689138577,387.97752808988764,-186.88764044943855
15:19:06.301,67,-74.58,28.09,-10.54,-958,564,-4325,-244.10486891385767,352.97752808988764,-222.88764044943855
15:19:06.402,61,-74.15,28.11,-10.43,-936,552,-4322,-222.10486891385767,340.97752808988764,-219.88764044943855
15:19:06.542,57,-66.6,26.03,-7.14,-549,221,-4021,164.89513108614233,9.977528089887642,81.11235955056145
15:19:06.612,58,-66.65,26.0,-7.09,-593,221,-3994,120.89513108614233,9.977528089887642,108.11235955056145
15:19:06.721,62,-66.71,25.97,-7.02,-632,217,-4007,81.89513108614233,5.977528089887642,95.11235955056145
15:19:06.826,64,-66.79,25.93,-6.93,-656,249,-3980,57.89513108614233,37.97752808988764,122.11235955056145
15:19:06.901,66,-66.89,25.88,-6.86,-687,285,-4003,26.895131086142328,73.97752808988764,99.11235955056145
15:19:07.043,68,-74.57,26.82,-7.92,-704,812,-4090,9.895131086142328,600.9775280898876,12.11235955056145
15:19:07.148,67,-74.81,26.96,-8.06,-717,854,-4040,-3.104868913857672,642.9775280898876,62.11235955056145
15:19:07.255,67,-75.05,27.05,-8.23,-747,911,-4056,-33.10486891385767,699.9775280898876,46.11235955056145
15:19:07.326,71,-75.27,27.11,-8.42,-786,928,-4144,-72.10486891385767,716.9775280898876,-41.88764044943855
15:19:07.431,71,-75.45,27.19,-8.58,-808,896,-4259,-94.10486891385767,684.9775280898876,-156.88764044943855
15:19:07.576,72,-75.3,28.77,-13.15,-1035,625,-4201,-321.1048689138577,413.97752808988764,-98.88764044943855
15:19:07.680,74,-75.1,28.74,-13.28,-1020,597,-4273,-306.1048689138577,385.97752808988764,-170.88764044943855
15:19:07.755,73,-74.88,28.7,-13.4,-996,542,-4335,-282.1048689138577,330.97752808988764,-232.88764044943855
15:19:07.860,73,-74.65,28.71,-13.48,-985,504,-4390,-271.1048689138577,292.97752808988764,-287.88764044943855
15:19:08.001,71,-64.79,29.19,-12.15,-789,280,-4160,-75.10486891385767,68.97752808988764,-57.88764044943855
15:19:08.070,76,-64.45,29.17,-12.04,-802,309,-4159,-88.10486891385767,97.97752808988764,-56.88764044943855
15:19:08.175,69,-64.11,29.13,-11.91,-814,344,-4183,-100.10486891385767,132.97752808988764,-80.88764044943855
15:19:08.284,70,-63.78,29.07,-11.77,-841,382,-4211,-127.10486891385767,170.97752808988764,-108.88764044943855
15:19:08.355,67,-63.44,29.04,-11.62,-826,361,-4173,-112.10486891385767,149.97752808988764,-70.88764044943855
15:19:08.503,67,-59.73,26.99,-9.3,-868,333,-4075,-154.10486891385767,121.97752808988764,27.11235955056145
15:19:08.614,65,-59.87,26.82,-9.33,-850,331,-4036,-136.10486891385767,119.97752808988764,66.11235955056145
15:19:08.687,65,-60.02,26.69,-9.37,-890,306,-4118,-176.10486891385767,94.97752808988764,-15.88764044943855
15:19:08.791,70,-60.17,26.6,-9.38,-875,311,-4198,-161.10486891385767,99.97752808988764,-95.88764044943855
15:19:08.895,70,-60.32,26.57,-9.38,-882,339,-4297,-168.10486891385767,127.97752808988764,-194.88764044943855
15:19:09.071,69,-67.55,29.02,-11.4,-1054,766,-4209,-340.1048689138577,554.9775280898876,-106.88764044943855
15:19:09.180,71,-67.66,29.11,-11.52,-1064,777,-4269,-350.1048689138577,565.9775280898876,-166.88764044943855
15:19:09.255,73,-67.73,29.19,-11.63,-1077,784,-4356,-363.1048689138577,572.9775280898876,-253.88764044943855
15:19:09.365,71,-67.77,29.28,-11.68,-1092,806,-4387,-378.1048689138577,594.9775280898876,-284.88764044943855
15:19:09.467,73,-67.77,29.36,-11.74,-1073,797,-4342,-359.1048689138577,585.9775280898876,-239.88764044943855
15:19:09.611,70,-62.18,29.69,-10.89,-1440,288,-4069,-726.1048689138577,76.97752808988764,33.11235955056145
15:19:09.680,69,-61.86,29.68,-10.82,-1459,277,-4069,-745.1048689138577,65.97752808988764,33.11235955056145
15:19:09.790,70,-61.53,29.68,-10.74,-1467,236,-4125,-753.1048689138577,24.97752808988764,-22.88764044943855
15:19:09.861,69,-61.2,29.68,-10.63,-1485,204,-4196,-771.1048689138577,-7.022471910112358,-93.88764044943855
15:19:10.038,70,-51.56,29.28,-7.09,-932,-98,-4133,-218.10486891385767,-309.02247191011236,-30.88764044943855
15:19:10.107,64,-51.31,29.21,-6.96,-921,-87,-4097,-207.10486891385767,-298.02247191011236,5.11235955056145
15:19:10.210,66,-51.07,29.13,-6.84,-906,-86,-4039,-192.10486891385767,-297.02247191011236,63.11235955056145
15:19:10.317,67,-50.86,29.06,-6.76,-868,-85,-4031,-154.10486891385767,-296.02247191011236,71.11235955056145
15:19:10.393,70,-50.66,29.02,-6.68,-832,-152,-4071,-118.10486891385767,-363.02247191011236,31.11235955056145
15:19:10.541,67,-52.2,28.69,-5.21,-683,151,-4026,30.895131086142328,-60.02247191011236,76.11235955056145
15:19:10.645,70,-52.42,28.72,-5.29,-655,71,-4074,58.89513108614233,-140.02247191011236,28.11235955056145
15:19:10.714,68,-52.67,28.79,-5.33,-628,-25,-4136,85.89513108614233,-236.02247191011236,-33.88764044943855
15:19:10.823,68,-52.94,28.91,-5.33,-623,-49,-4118,90.89513108614233,-260.02247191011236,-15.88764044943855
15:19:10.894,69,-53.24,29.05,-5.34,-657,36,-4008,56.89513108614233,-175.02247191011236,94.11235955056145
15:19:11.069,71,-57.59,31.41,-8.82,-1179,412,-3966,-465.1048689138577,200.97752808988764,136.11235955056145
15:19:11.139,69,-57.52,31.45,-8.97,-1199,363,-4022,-485.1048689138577,151.97752808988764,80.11235955056145
15:19:11.246,70,-57.42,31.46,-9.1,-1235,351,-4057,-521.1048689138577,139.97752808988764,45.11235955056145
15:19:11.319,70,-57.29,31.43,-9.23,-1241,313,-4075,-527.1048689138577,101.97752808988764,27.11235955056145
15:19:11.468,76,-49.16,30.94,-8.57,-1191,8,-4140,-477.1048689138577,-203.02247191011236,-37.88764044943855
15:19:11.578,71,-48.75,30.89,-8.47,-1214,-31,-4206,-500.1048689138577,-242.02247191011236,-103.88764044943855
15:19:11.685,72,-48.34,30.81,-8.34,-1223,-76,-4272,-509.1048689138577,-287.02247191011236,-169.88764044943855
15:19:11.756,68,-47.94,30.75,-8.19,-1224,-81,-4270,-510.1048689138577,-292.02247191011236,-167.88764044943855
15:19:11.861,71,-47.53,30.67,-8.04,-1220,-103,-4266,-506.1048689138577,-314.02247191011236,-163.88764044943855
15:19:12.001,69,-40.47,29.29,-4.16,-998,-98,-4222,-284.1048689138577,-309.02247191011236,-119.88764044943855
15:19:12.072,68,-40.54,29.22,-4.11,-943,-72,-4162,-229.10486891385767,-283.02247191011236,-59.88764044943855
15:19:12.180,65,-40.61,29.16,-4.11,-909,-53,-4180,-195.10486891385767,-264.02247191011236,-77.88764044943855
15:19:12.288,69,-40.72,29.08,-4.12,-906,-108,-4290,-192.10486891385767,-319.02247191011236,-187.88764044943855
15:19:12.360,68,-40.84,28.97,-4.07,-883,-169,-4342,-169.10486891385767,-380.02247191011236,-239.88764044943855
15:19:12.508,64,-47.11,29.63,-4.96,-1112,205,-4080,-398.1048689138577,-6.022471910112358,22.11235955056145
15:19:12.618,63,-47.31,29.7,-5.1,-1151,171,-4143,-437.1048689138577,-40.02247191011236,-40.88764044943855
15:19:12.690,69,-47.5,29.83,-5.21,-1184,161,-4188,-470.1048689138577,-50.02247191011236,-85.88764044943855
15:19:12.797,68,-47.66,29.95,-5.31,-1214,191,-4190,-500.1048689138577,-20.02247191011236,-87.88764044943855
15:19:12.872,67,-47.8,30.03,-5.43,-1250,239,-4173,-536.1048689138577,27.97752808988764,-70.88764044943855
15:19:13.048,69,-45.25,31.35,-8.75,-1479,-7,-4237,-765.1048689138577,-218.02247191011236,-134.88764044943855
15:19:13.119,69,-44.94,31.32,-8.74,-1543,-22,-4311,-829.1048689138577,-233.02247191011236,-208.88764044943855
15:19:13.231,72,-44.59,31.32,-8.69,-1583,-9,-4333,-869.1048689138577,-220.02247191011236,-230.88764044943855
15:19:13.307,68,-44.23,31.31,-8.65,-1585,-5,-4289,-871.1048689138577,-216.02247191011236,-186.88764044943855
15:19:13.418,74,-43.85,31.29,-8.6,-1581,-1,-4266,-867.1048689138577,-212.02247191011236,-163.88764044943855
15:19:13.552,67,-30.89,29.18,-5.18,-834,-521,-4207,-120.10486891385767,-732.0224719101124,-104.88764044943855
15:19:13.658,66,-30.64,29.03,-5.01,-876,-508,-4149,-162.10486891385767,-719.0224719101124,-46.88764044943855
15:19:13.728,65,-30.39,28.9,-4.87,-949,-470,-4086,-235.10486891385767,-681.0224719101124,16.11235955056145
15:19:13.832,69,-30.14,28.79,-4.74,-1006,-436,-4029,-292.1048689138577,-647.0224719101124,73.11235955056145
15:19:13.978,70,-31.39,28.65,-3.81,-620,3,-3766,93.89513108614233,-208.02247191011236,336.11235955056145
15:19:14.080,72,-31.67,28.75,-3.94,-648,-22,-3856,65.89513108614233,-233.02247191011236,246.11235955056145
15:19:14.151,69,-31.95,28.87,-4.06,-690,-49,-3952,23.895131086142328,-260.02247191011236,150.11235955056145
15:19:14.262,69,-32.23,29.03,-4.15,-716,-55,-4031,-2.104868913857672,-266.02247191011236,71.11235955056145
15:19:14.330,67,-32.48,29.22,-4.22,-765,-4,-4070,-51.10486891385767,-215.02247191011236,32.11235955056145
15:19:14.469,66,-38.07,32.95,-8.23,-1336,81,-4340,-622.1048689138577,-130.02247191011236,-237.88764044943855
15:19:14.577,65,-37.96,33.01,-8.28,-1327,76,-4305,-613.1048689138577,-135.02247191011236,-202.88764044943855
15:19:14.679,65,-37.82,33.08,-8.34,-1286,74,-4246,-572.1048689138577,-137.02247191011236,-143.88764044943855
15:19:14.752,69,-37.67,33.13,-8.44,-1195,17,-4233,-481.1048689138577,-194.02247191011236,-130.88764044943855
15:19:14.857,64,-37.55,33.17,-8.54,-1162,-38,-4310,-448.1048689138577,-249.02247191011236,-207.88764044943855
15:19:15.002,68,-27.74,33.18,-7.64,-1116,-540,-4085,-402.1048689138577,-751.0224719101124,17.11235955056145
15:19:15.102,68,-27.3,33.19,-7.52,-1065,-521,-4064,-351.1048689138577,-732.0224719101124,38.11235955056145
15:19:15.206,68,-26.88,33.19,-7.42,-1024,-457,-4053,-310.1048689138577,-668.0224719101124,49.11235955056145
15:19:15.281,73,-26.47,33.16,-7.33,-961,-425,-4061,-247.10486891385767,-636.0224719101124,41.11235955056145
15:19:15.422,72,-18.56,31.4,-4.82,-717,-434,-3956,-3.104868913857672,-645.0224719101124,146.11235955056145
15:19:15.528,73,-18.47,31.28,-4.76,-742,-383,-3939,-28.104868913857672,-594.0224719101124,163.11235955056145
15:19:15.629,74,-18.38,31.19,-4.73,-659,-421,-3957,54.89513108614233,-632.0224719101124,145.11235955056145
15:19:15.700,73,-18.31,31.18,-4.67,-580,-419,-3985,133.89513108614233,-630.0224719101124,117.11235955056145
15:19:15.803,66,-18.27,31.2,-4.62,-518,-387,-4023,195.89513108614233,-598.0224719101124,79.11235955056145
15:19:15.952,67,-25.12,32.02,-6.09,-796,160,-4085,-82.10486891385767,-51.02247191011236,17.11235955056145
15:19:16.025,65,-25.47,32.05,-6.27,-816,186,-4111,-102.10486891385767,-25.02247191011236,-8.88764044943855
15:19:16.131,68,-25.78,32.09,-6.43,-860,215,-4122,-146.10486891385767,3.9775280898876417,-19.88764044943855
15:19:16.238,71,-26.08,32.15,-6.61,-883,237,-4133,-169.10486891385767,25.97752808988764,-30.88764044943855
15:19:16.310,68,-26.34,32.24,-6.77,-950,263,-4119,-236.10486891385767,51.97752808988764,-16.88764044943855
15:19:16.478,68,-21.34,33.55,-9.76,-1188,-546,-4386,-474.1048689138577,-757.0224719101124,-283.88764044943855
15:19:16.551,69,-20.91,33.65,-9.65,-1230,-509,-4306,-516.1048689138577,-720.0224719101124,-203.88764044943855
15:19:16.660,67,-20.45,33.72,-9.56,-1285,-469,-4229,-571.1048689138577,-680.0224719101124,-126.88764044943855
15:19:16.733,71,-19.96,33.74,-9.51,-1291,-471,-4247,-577.1048689138577,-682.0224719101124,-144.88764044943855
15:19:16.837,72,-19.49,33.73,-9.45,-1231,-522,-4310,-517.1048689138577,-733.0224719101124,-207.88764044943855
15:19:16.979,75,-5.85,32.87,-5.31,-390,-547,-3892,323.8951310861423,-758.0224719101124,210.11235955056145
15:19:17.086,74,-5.62,32.81,-5.21,-388,-524,-3885,325.8951310861423,-735.0224719101124,217.11235955056145
15:19:17.154,71,-5.43,32.76,-5.11,-399,-497,-3879,314.8951310861423,-708.0224719101124,223.11235955056145
15:19:17.263,74,-5.26,32.72,-5.02,-424,-440,-3802,289.8951310861423,-651.0224719101124,300.11235955056145
15:19:17.372,74,-5.11,32.69,-4.97,-438,-409,-3767,275.8951310861423,-620.0224719101124,335.11235955056145
15:19:17.512,70,-8.62,33.04,-5.68,-629,-2,-3827,84.89513108614233,-213.02247191011236,275.11235955056145
15:19:17.585,69,-8.93,33.06,-5.83,-621,5,-3799,92.89513108614233,-206.02247191011236,303.11235955056145
15:19:17.693,70,-9.24,33.11,-5.98,-612,-15,-3829,101.89513108614233,-226.02247191011236,273.11235955056145
15:19:17.762,68,-9.54,33.19,-6.11,-632,-6,-3838,81.89513108614233,-217.02247191011236,264.11235955056145
15:19:17.910,65,-12.61,34.65,-10.36,-1215,-302,-4274,-501.1048689138577,-513.0224719101124,-171.88764044943855
15:19:18.012,68,-12.42,34.68,-10.43,-1226,-301,-4298,-512.1048689138577,-512.0224719101124,-195.88764044943855
15:19:18.113,67,-12.21,34.64,-10.5,-1201,-298,-4321,-487.1048689138577,-509.02247191011236,-218.88764044943855
15:19:18.217,69,-12.0,34.6,-10.56,-1169,-316,-4358,-455.1048689138577,-527.0224719101124,-255.88764044943855
15:19:18.287,70,-11.76,34.58,-10.56,-1163,-327,-4331,-449.1048689138577,-538.0224719101124,-228.88764044943855
15:19:18.430,71,0.4,34.19,-8.56,-863,-674,-4184,-149.10486891385767,-885.0224719101124,-81.88764044943855
15:19:18.535,73,0.82,34.12,-8.43,-843,-625,-4161,-129.10486891385767,-836.0224719101124,-58.88764044943855
15:19:18.638,67,1.26,34.1,-8.3,-710,-631,-4164,3.895131086142328,-842.0224719101124,-61.88764044943855
15:19:18.712,71,1.68,34.1,-8.14,-601,-641,-4167,112.89513108614233,-852.0224719101124,-64.88764044943855
15:19:18.819,74,2.06,34.13,-7.96,-539,-601,-4083,174.89513108614233,-812.0224719101124,19.11235955056145
15:19:19.001,74,1.03,33.49,-6.67,-629,-244,-3947,84.89513108614233,-455.02247191011236,155.11235955056145
15:19:19.109,64,0.75,33.51,-6.73,-663,-225,-3920,50.89513108614233,-436.02247191011236,182.11235955056145
