timestamp,d,y,p,r,a_x,a_y,a_z
15:23:23.855,73,-13.83,19.76,-18.04,-881,-824,-4178
15:23:23.927,79,-14.01,19.73,-18.08,-884,-852,-4250
15:23:24.034,77,-14.20,19.71,-18.08,-897,-861,-4267
15:23:24.101,75,-14.38,19.72,-18.09,-907,-874,-4254
15:23:24.246,77,-17.94,20.04,-18.29,-932,-905,-4267
15:23:24.352,80,-18.04,20.03,-18.28,-950,-885,-4139
15:23:24.462,79,-18.10,20.04,-18.33,-983,-877,-4112
15:23:24.529,77,-18.14,20.06,-18.39,-978,-888,-4176
15:23:24.635,83,-18.19,20.12,-18.41,-935,-928,-4275
15:23:24.777,84,-17.10,22.09,-18.85,-794,-958,-4106
15:23:24.889,84,-17.01,22.20,-18.87,-798,-946,-4081
15:23:24.960,83,-16.93,22.25,-18.90,-851,-926,-4141
15:23:25.065,87,-16.82,22.28,-18.91,-879,-909,-4244
15:23:25.208,87,-12.42,24.70,-18.33,-827,-886,-4119
15:23:25.283,89,-12.26,24.75,-18.31,-856,-891,-4216
15:23:25.386,89,-12.11,24.77,-18.24,-937,-851,-4282
15:23:25.491,90,-11.91,24.76,-18.17,-977,-835,-4236
15:23:25.562,91,-11.66,24.82,-18.12,-905,-866,-4183
15:23:25.702,91,-4.92,27.41,-16.91,-718,-681,-4165
15:23:25.807,90,-4.70,27.44,-16.89,-738,-664,-4194
15:23:25.911,96,-4.49,27.44,-16.86,-801,-632,-4228
15:23:25.978,94,-4.24,27.44,-16.81,-763,-644,-4204
15:23:26.081,93,-3.99,27.54,-16.74,-742,-647,-4119
15:23:26.219,97,5.71,29.29,-15.67,-783,-635,-4185
15:23:26.329,97,5.99,29.31,-15.62,-770,-638,-4194
15:23:26.433,97,6.26,29.32,-15.56,-813,-608,-4181
15:23:26.503,94,6.54,29.31,-15.52,-829,-584,-4168
15:23:26.614,92,6.81,29.31,-15.48,-821,-596,-4162
15:23:26.753,90,14.84,29.61,-14.05,-935,-572,-4201
15:23:26.858,97,15.12,29.64,-13.99,-909,-570,-4169
15:23:26.928,89,15.40,29.66,-13.93,-903,-559,-4129
15:23:27.034,93,15.66,29.66,-13.91,-903,-541,-4121
15:23:27.141,89,15.91,29.65,-13.88,-886,-555,-4167
15:23:27.283,95,23.04,29.33,-12.05,-876,-702,-4155
15:23:27.352,94,23.23,29.31,-12.00,-870,-706,-4158
15:23:27.456,92,23.44,29.31,-11.94,-852,-702,-4181
15:23:27.528,89,23.64,29.31,-11.87,-827,-707,-4212
15:23:27.705,95,27.85,28.81,-10.97,-855,-688,-4155
15:23:27.774,90,28.00,28.81,-10.94,-798,-696,-4191
15:23:27.880,90,28.13,28.81,-10.89,-804,-700,-4186
15:23:27.984,91,28.26,28.81,-10.86,-799,-691,-4159
15:23:28.051,86,28.40,28.81,-10.84,-796,-694,-4170
15:23:28.221,85,29.33,27.20,-10.54,-771,-793,-4190
15:23:28.292,83,29.32,27.13,-10.55,-769,-793,-4163
15:23:28.401,81,29.32,27.06,-10.56,-743,-817,-4153
15:23:28.476,80,29.31,26.98,-10.58,-753,-824,-4171
15:23:28.585,82,29.32,26.90,-10.59,-739,-813,-4238
15:23:28.728,77,27.81,23.85,-10.67,-812,-1005,-4310
15:23:28.835,80,27.80,23.77,-10.65,-814,-1026,-4366
15:23:28.904,72,27.79,23.65,-10.61,-772,-1023,-4399
15:23:29.011,67,27.78,23.58,-10.54,-706,-1008,-4360
15:23:29.112,66,27.81,23.54,-10.50,-674,-968,-4237
15:23:29.251,63,27.79,23.07,-9.31,-476,-1067,-4319
15:23:29.352,60,27.77,23.13,-9.27,-530,-1068,-4283
15:23:29.422,59,27.76,23.16,-9.25,-645,-1085,-4283
15:23:29.531,58,27.76,23.14,-9.24,-667,-1116,-4358
15:23:29.605,53,27.78,23.13,-9.17,-652,-1146,-4385
15:23:29.746,56,29.18,24.17,-9.30,-550,-1146,-4221
15:23:29.852,61,29.15,24.21,-9.33,-502,-1122,-4244
15:23:29.961,59,29.10,24.24,-9.37,-472,-1119,-4268
15:23:30.032,63,29.04,24.24,-9.40,-473,-1107,-4239
15:23:30.172,64,25.90,24.37,-11.38,-443,-1039,-4236
15:23:30.278,69,25.78,24.40,-11.46,-461,-1046,-4200
15:23:30.380,70,25.67,24.42,-11.56,-488,-1053,-4163
15:23:30.452,75,25.57,24.43,-11.67,-494,-1071,-4209
15:23:30.552,76,25.47,24.45,-11.76,-506,-1100,-4278
15:23:30.693,78,24.52,25.42,-13.99,-445,-992,-4009
15:23:30.795,81,24.55,25.43,-14.08,-392,-1003,-4158
15:23:30.907,77,24.60,25.46,-14.11,-339,-1032,-4302
15:23:30.976,79,24.65,25.50,-14.10,-324,-1038,-4242
15:23:31.079,81,24.72,25.58,-14.12,-384,-1021,-4085
15:23:31.219,79,27.34,26.33,-14.78,-354,-995,-4249
15:23:31.325,83,27.51,26.42,-14.78,-380,-965,-4220
15:23:31.398,80,27.67,26.49,-14.78,-417,-982,-4221
15:23:31.507,85,27.81,26.51,-14.77,-419,-967,-4191
15:23:31.577,86,27.95,26.52,-14.76,-458,-986,-4186
15:23:31.747,95,33.93,28.12,-15.45,-417,-985,-4089
15:23:31.820,96,34.20,28.22,-15.46,-357,-974,-4100
15:23:31.921,94,34.48,28.35,-15.45,-345,-968,-4115
15:23:32.029,96,34.75,28.46,-15.45,-349,-955,-4124
15:23:32.102,97,34.99,28.55,-15.44,-356,-941,-4098
15:23:32.318,98,42.54,29.54,-14.93,-480,-866,-4151
15:23:32.390,100,42.78,29.59,-14.88,-485,-838,-4116
15:23:32.496,100,42.99,29.61,-14.85,-493,-842,-4072
15:23:32.569,101,43.19,29.60,-14.84,-470,-831,-4036
15:23:32.672,98,43.37,29.58,-14.84,-460,-826,-3995
15:23:32.813,103,49.67,30.45,-14.16,-447,-863,-4099
15:23:32.923,101,49.87,30.47,-14.13,-463,-868,-4115
15:23:32.994,104,50.08,30.50,-14.09,-476,-857,-4097
15:23:33.105,103,50.29,30.53,-14.06,-471,-841,-4083
15:23:33.247,102,55.44,30.68,-13.19,-401,-974,-4198
15:23:33.323,103,55.63,30.68,-13.14,-384,-962,-4220
15:23:33.427,99,55.82,30.67,-13.09,-372,-948,-4181
15:23:33.532,96,56.00,30.66,-13.05,-361,-949,-4167
15:23:33.636,97,56.17,30.64,-13.02,-349,-959,-4175
15:23:33.772,99,60.54,29.77,-12.26,-249,-954,-3826
15:23:33.844,92,60.65,29.78,-12.31,-278,-964,-3828
15:23:33.950,89,60.71,29.70,-12.42,-290,-1015,-4003
15:23:34.055,85,60.77,29.57,-12.50,-280,-1041,-4228
15:23:34.128,83,60.90,29.52,-12.50,-273,-1042,-4407
15:23:34.269,80,63.05,27.30,-11.68,-290,-1016,-4187
15:23:34.375,79,63.15,27.28,-11.63,-268,-969,-4163
15:23:34.480,80,63.23,27.25,-11.60,-271,-938,-4108
15:23:34.552,78,63.26,27.20,-11.60,-267,-897,-4034
15:23:34.724,74,62.28,25.53,-12.50,-105,-1220,-4139
15:23:34.795,72,62.21,25.47,-12.54,-100,-1221,-4122
15:23:34.905,69,62.13,25.42,-12.59,-68,-1180,-4154
15:23:34.976,67,62.06,25.38,-12.62,-45,-1193,-4246
15:23:35.080,68,61.99,25.30,-12.59,-44,-1205,-4295
15:23:35.219,68,58.95,23.53,-14.23,80,-1082,-4190
15:23:35.322,69,58.80,23.54,-14.28,63,-1111,-4253
15:23:35.394,64,58.63,23.47,-14.33,74,-1129,-4317
15:23:35.498,65,58.46,23.38,-14.34,75,-1147,-4322
15:23:35.611,62,58.30,23.32,-14.35,101,-1146,-4245
15:23:35.746,58,53.31,22.89,-14.67,252,-1167,-4345
15:23:35.818,61,53.11,22.86,-14.68,209,-1196,-4240
15:23:35.923,64,52.90,22.83,-14.73,168,-1183,-4070
15:23:36.026,66,52.69,22.83,-14.83,188,-1145,-4054
15:23:36.127,66,52.44,22.80,-14.93,205,-1125,-4093
15:23:36.263,75,47.10,22.06,-17.20,193,-1309,-4309
15:23:36.369,74,47.09,22.09,-17.23,214,-1289,-4205
15:23:36.444,76,47.05,22.11,-17.29,253,-1269,-4144
15:23:36.552,74,47.01,22.13,-17.37,333,-1239,-4210
15:23:36.621,76,46.96,22.16,-17.40,342,-1238,-4294
15:23:36.760,78,47.65,23.09,-18.33,121,-1256,-4215
15:23:36.871,79,47.83,23.22,-18.37,139,-1251,-4168
15:23:36.942,83,48.01,23.34,-18.42,198,-1230,-4238
15:23:37.050,88,48.16,23.42,-18.43,235,-1234,-4335
15:23:37.192,92,52.25,26.12,-18.18,179,-1215,-4234
15:23:37.297,90,52.48,26.21,-18.06,152,-1251,-4222
15:23:37.403,94,52.74,26.31,-17.92,107,-1263,-4098
15:23:37.469,96,53.02,26.44,-17.83,69,-1253,-3923
15:23:37.580,95,53.29,26.55,-17.80,90,-1203,-3863
15:23:37.725,104,59.79,29.38,-17.70,153,-1008,-3987
15:23:37.794,103,59.94,29.40,-17.76,177,-1024,-4033
15:23:37.903,101,60.13,29.44,-17.79,201,-1006,-4079
15:23:38.005,101,60.32,29.51,-17.79,214,-1005,-4100
15:23:38.079,99,60.52,29.60,-17.79,200,-981,-4054
15:23:38.229,104,69.05,32.21,-16.12,135,-937,-4097
15:23:38.338,102,69.31,32.27,-16.01,115,-941,-4067
15:23:38.411,105,69.58,32.34,-15.91,80,-964,-4039
15:23:38.514,106,69.84,32.38,-15.82,59,-954,-3989
15:23:38.622,101,70.09,32.43,-15.75,45,-958,-3958
15:23:38.762,102,77.47,33.37,-13.81,176,-1034,-4090
15:23:38.829,103,77.71,33.39,-13.72,184,-1026,-4116
15:23:38.935,105,77.94,33.37,-13.64,174,-1046,-4131
15:23:39.036,103,78.17,33.32,-13.57,180,-1033,-4156
15:23:39.143,107,78.42,33.30,-13.48,190,-1025,-4174
15:23:39.282,101,85.86,33.13,-11.09,182,-1024,-4019
15:23:39.356,101,86.05,33.05,-11.03,204,-989,-4055
15:23:39.461,95,86.24,33.01,-10.97,217,-963,-4070
15:23:39.535,94,86.43,32.96,-10.91,198,-993,-4075
15:23:39.642,91,86.60,32.87,-10.86,191,-1024,-4088
15:23:39.780,89,89.27,30.21,-10.52,270,-1069,-4112
15:23:39.886,87,89.43,30.27,-10.47,296,-983,-4052
15:23:39.993,85,89.52,30.27,-10.48,309,-958,-4013
15:23:40.063,86,89.57,30.20,-10.53,306,-975,-4008
15:23:40.170,82,89.60,30.09,-10.62,348,-901,-4088
15:23:40.311,82,89.45,26.67,-11.71,537,-975,-4348
15:23:40.381,80,89.39,26.59,-11.73,520,-942,-4378
15:23:40.491,81,89.33,26.51,-11.74,503,-973,-4352
15:23:40.599,82,89.25,26.38,-11.76,498,-1045,-4320
15:23:40.744,77,85.18,24.27,-12.63,645,-1066,-4180
15:23:40.812,76,84.96,24.23,-12.68,673,-1161,-4269
15:23:40.916,69,84.76,24.16,-12.71,697,-1172,-4386
15:23:40.991,72,84.57,24.11,-12.70,728,-1131,-4402
15:23:41.101,65,84.39,24.11,-12.70,727,-1102,-4361
15:23:41.239,69,75.36,22.39,-14.65,683,-1114,-4235
15:23:41.345,66,75.00,22.34,-14.78,723,-1091,-4320
15:23:41.417,70,74.66,22.31,-14.87,748,-1104,-4340
15:23:41.529,72,74.35,22.31,-14.97,747,-1105,-4340
15:23:41.634,75,74.04,22.31,-15.07,739,-1117,-4357
15:23:41.780,83,69.12,23.05,-17.26,761,-1046,-4208
15:23:41.852,81,69.14,23.18,-17.26,740,-1063,-4266
15:23:41.958,87,69.15,23.22,-17.25,706,-1092,-4181
15:23:42.030,86,69.18,23.26,-17.29,653,-1128,-4077
15:23:42.131,90,69.18,23.30,-17.38,659,-1117,-4064
15:23:42.277,88,71.24,24.48,-19.21,695,-1113,-4347
15:23:42.380,97,71.46,24.64,-19.15,666,-1131,-4283
15:23:42.482,100,71.69,24.87,-19.11,609,-1170,-4168
15:23:42.554,95,71.90,25.04,-19.12,599,-1170,-4125
15:23:42.656,98,72.07,25.15,-19.16,631,-1122,-4145
15:23:42.797,103,80.60,28.61,-17.53,669,-970,-4221
15:23:42.908,100,80.93,28.67,-17.44,672,-970,-4264
15:23:42.978,101,81.27,28.75,-17.33,693,-950,-4208
15:23:43.082,106,81.62,28.90,-17.22,677,-971,-4135
15:23:43.153,108,81.97,29.07,-17.13,690,-958,-4150
15:23:43.330,107,91.15,30.81,-15.01,629,-1000,-4282
15:23:43.398,107,91.57,30.92,-14.84,624,-996,-4242
15:23:43.508,108,91.99,31.03,-14.66,594,-1037,-4242
15:23:43.580,106,92.42,31.08,-14.50,549,-1083,-4224
15:23:43.686,111,92.85,31.10,-14.34,518,-1112,-4170
